"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
85,0.590447240819241,0.2,"TC",17.9348477126285
80,0.650559051024052,0.2,"TC",16.7675780567833
75,0.710670861228862,0.2,"TC",12.3046690916379
70,0.770782671433673,0.2,"TC",19.8556918529431
105,0.35,0.2,"TC",21.5920404296697
100,0.41011181020481,0.2,"TC",21.8077526752517
95,0.470223620409621,0.2,"TC",25.8595357602613
90,0.530335430614431,0.2,"TC",13.6201646797122
85,0.590447240819241,0.2,"TC",18.0214234470172
80,0.650559051024052,0.2,"TC",10.417830315048
75,0.710670861228862,0.2,"TC",14.8778984918346
70,0.770782671433673,0.2,"TC",20.197006400605
105,0.35,0.2,"TC",21.204577270217
100,0.41011181020481,0.2,"TC",26.0218374377666
95,0.470223620409621,0.2,"TC",18.0283336585725
90,0.530335430614431,0.2,"TC",16.636491951768
85,0.590447240819241,0.2,"TC",20.3402466827132
80,0.650559051024052,0.2,"TC",13.6778161382595
75,0.710670861228862,0.2,"TC",10.5735443541329
70,0.770782671433673,0.2,"TC",17.1909356330848
105,0.35,0.2,"TC",23.2647205854003
100,0.41011181020481,0.2,"TC",19.921429650199
95,0.470223620409621,0.2,"TC",24.9044066600658
90,0.530335430614431,0.2,"TC",19.2840712894366
85,0.590447240819241,0.2,"TC",17.738067950026
80,0.650559051024052,0.2,"TC",12.223518827815
75,0.710670861228862,0.2,"TC",15.0274316675932
70,0.770782671433673,0.2,"TC",17.1898176225995
105,0.35,0.2,"TC",20.2135006903975
100,0.41011181020481,0.2,"TC",19.3034342662412
95,0.470223620409621,0.2,"TC",23.0417702317267
90,0.530335430614431,0.2,"TC",20.2800144112766
85,0.590447240819241,0.2,"TC",16.7334219510054
80,0.650559051024052,0.2,"TC",18.0116815002522
75,0.710670861228862,0.2,"TC",13.4602349709097
70,0.770782671433673,0.2,"TC",16.8743595798667
105,0.35,0.2,"TC",18.6831653368248
100,0.41011181020481,0.2,"TC",19.4168933052144
95,0.470223620409621,0.2,"TC",23.5565651896498
90,0.530335430614431,0.2,"TC",20.3276673705413
85,0.590447240819241,0.2,"TC",18.0281670282011
80,0.650559051024052,0.2,"TC",12.6092693376431
75,0.710670861228862,0.2,"TC",13.307647348914
70,0.770782671433673,0.2,"TC",19.8781367117504
105,0.35,0.2,"TC",25.409779966752
100,0.41011181020481,0.2,"TC",19.7819569008011
95,0.470223620409621,0.2,"TC",25.9413107019854
90,0.530335430614431,0.2,"TC",23.7565823258244
85,0.590447240819241,0.2,"TC",17.9541556363647
80,0.650559051024052,0.2,"TC",18.3662783424558
75,0.710670861228862,0.2,"TC",13.9675567768351
70,0.770782671433673,0.2,"TC",16.448406577028
105,0.35,0.2,"TC",20.3920671294987
100,0.41011181020481,0.2,"TC",22.3931900665048
95,0.470223620409621,0.2,"TC",18.6849902711955
90,0.530335430614431,0.2,"TC",16.2481671867417
85,0.590447240819241,0.2,"TC",18.2410389858948
80,0.650559051024052,0.2,"TC",16.1867752124698
75,0.710670861228862,0.2,"TC",11.4965930282248
70,0.770782671433673,0.2,"TC",13.5005515496185
105,0.35,0.2,"TC",17.746466597531
100,0.41011181020481,0.2,"TC",22.6542379309485
95,0.470223620409621,0.2,"TC",24.9504562150004
90,0.530335430614431,0.2,"TC",14.4852563834969
85,0.590447240819241,0.2,"TC",18.3768067031038
80,0.650559051024052,0.2,"TC",14.9012182066068
75,0.710670861228862,0.2,"TC",17.842856559866
70,0.770782671433673,0.2,"TC",11.9124878194323
105,0.35,0.2,"TC",27.7894377065849
100,0.41011181020481,0.2,"TC",26.4318683091725
95,0.470223620409621,0.2,"TC",24.9249005156936
90,0.530335430614431,0.2,"TC",18.6713289506348
85,0.590447240819241,0.2,"TC",20.3359834237523
80,0.650559051024052,0.2,"TC",18.4506129640636
75,0.710670861228862,0.2,"TC",15.507707497708
70,0.770782671433673,0.2,"TC",20.0414066152701
105,0.35,0.2,"TC",20.9682513505112
100,0.41011181020481,0.2,"TC",21.1056536010855
95,0.470223620409621,0.2,"TC",20.0378856250915
90,0.530335430614431,0.2,"TC",17.223651080597
85,0.590447240819241,0.2,"TC",22.0964542492147
80,0.650559051024052,0.2,"TC",18.4548586148085
75,0.710670861228862,0.2,"TC",14.8968417869356
70,0.770782671433673,0.2,"TC",17.0041484411447
105,0.35,0.2,"TC",20.8785748085949
100,0.41011181020481,0.2,"TC",25.3712722462193
95,0.470223620409621,0.2,"TC",20.2656070837473
90,0.530335430614431,0.2,"TC",19.4136491303046
85,0.590447240819241,0.2,"TC",15.4933894704565
80,0.650559051024052,0.2,"TC",15.217888304098
75,0.710670861228862,0.2,"TC",16.598640487019
70,0.770782671433673,0.2,"TC",16.9506767185209
105,0.35,0.2,"TC",20.4794534957245
100,0.41011181020481,0.2,"TC",24.522628407058
95,0.470223620409621,0.2,"TC",24.8318505937627
90,0.530335430614431,0.2,"TC",18.8448171628268
85,0.590447240819241,0.2,"TC",13.7829941000766
80,0.650559051024052,0.2,"TC",16.4488641002502
75,0.710670861228862,0.2,"TC",19.4133737237936
70,0.770782671433673,0.2,"TC",23.1628133525246
105,0.35,0.2,"TC",20.0895216025951
100,0.41011181020481,0.2,"TC",22.4330286342516
95,0.470223620409621,0.2,"TC",19.2506802023599
90,0.530335430614431,0.2,"TC",17.9852833831318
85,0.590447240819241,0.2,"TC",17.0066116775679
80,0.650559051024052,0.2,"TC",16.6134269516523
75,0.710670861228862,0.2,"TC",13.916050788671
70,0.770782671433673,0.2,"TC",13.8164780022171
105,0.35,0.2,"TC",14.0150259771881
100,0.41011181020481,0.2,"TC",29.3713122270866
95,0.470223620409621,0.2,"TC",18.4499503305025
90,0.530335430614431,0.2,"TC",21.2703348523475
85,0.590447240819241,0.2,"TC",17.1316622109018
80,0.650559051024052,0.2,"TC",11.0971699603855
75,0.710670861228862,0.2,"TC",15.5265278605141
70,0.770782671433673,0.2,"TC",21.1745660908408
105,0.35,0.2,"TC",20.5661980730077
100,0.41011181020481,0.2,"TC",21.9812932476281
95,0.470223620409621,0.2,"TC",23.1158943074277
90,0.530335430614431,0.2,"TC",22.0720351511885
85,0.590447240819241,0.2,"TC",23.1579178932772
80,0.650559051024052,0.2,"TC",10.8182134638646
75,0.710670861228862,0.2,"TC",12.9664427911299
70,0.770782671433673,0.2,"TC",19.5157845878066
105,0.35,0.2,"TC",18.0081101081791
100,0.41011181020481,0.2,"TC",27.8807421643109
95,0.470223620409621,0.2,"TC",20.0319220996889
90,0.530335430614431,0.2,"TC",16.49834832781
85,0.590447240819241,0.2,"TC",20.6976163584347
80,0.650559051024052,0.2,"TC",16.2480992739746
75,0.710670861228862,0.2,"TC",15.3330711169909
70,0.770782671433673,0.2,"TC",16.3280929882264
105,0.35,0.2,"TC",22.0371893308144
100,0.41011181020481,0.2,"TC",23.764360596097
95,0.470223620409621,0.2,"TC",20.7062152582096
90,0.530335430614431,0.2,"TC",21.6966881223127
85,0.590447240819241,0.2,"TC",12.0849576379248
80,0.650559051024052,0.2,"TC",15.8017196041646
75,0.710670861228862,0.2,"TC",13.623836992159
70,0.770782671433673,0.2,"TC",16.0353715825734
105,0.35,0.2,"TC",20.1922228369953
100,0.41011181020481,0.2,"TC",17.8509599433411
95,0.470223620409621,0.2,"TC",21.7407217144968
90,0.530335430614431,0.2,"TC",19.3161260859484
85,0.590447240819241,0.2,"TC",14.5508288161967
80,0.650559051024052,0.2,"TC",17.337575067404
75,0.710670861228862,0.2,"TC",13.8782393374514
70,0.770782671433673,0.2,"TC",13.7890496502067
105,0.35,0.2,"TC",20.1592437530518
100,0.41011181020481,0.2,"TC",19.2751080608842
95,0.470223620409621,0.2,"TC",22.8455882457864
90,0.530335430614431,0.2,"TC",17.9942927322912
85,0.590447240819241,0.2,"TC",17.104049709614
80,0.650559051024052,0.2,"TC",18.5261091167494
75,0.710670861228862,0.2,"TC",15.0329466994662
70,0.770782671433673,0.2,"TC",13.6576857342417
105,0.35,0.2,"TC",19.2400762546496
100,0.41011181020481,0.2,"TC",20.5502193020243
95,0.470223620409621,0.2,"TC",22.699019270066
90,0.530335430614431,0.2,"TC",20.357473416107
85,0.590447240819241,0.2,"TC",14.3028433093991
80,0.650559051024052,0.2,"TC",21.4955413004483
75,0.710670861228862,0.2,"TC",16.5932475401214
70,0.770782671433673,0.2,"TC",20.3228156215538
105,0.35,0.2,"TC",21.7439854115526
100,0.41011181020481,0.2,"TC",21.5939131428828
95,0.470223620409621,0.2,"TC",22.1654955896049
90,0.530335430614431,0.2,"TC",22.3686014890619
85,0.590447240819241,0.2,"TC",12.9343776658229
80,0.650559051024052,0.2,"TC",9.92432520116876
75,0.710670861228862,0.2,"TC",14.8275861219612
70,0.770782671433673,0.2,"TC",16.0272020667425
105,0.35,0.2,"TC",20.0045081768105
100,0.41011181020481,0.2,"TC",20.7501018829404
95,0.470223620409621,0.2,"TC",26.2726546010343
90,0.530335430614431,0.2,"TC",17.4247355638272
85,0.590447240819241,0.2,"TC",17.8113666546471
80,0.650559051024052,0.2,"TC",17.2864140590116
75,0.710670861228862,0.2,"TC",10.1629394091544
70,0.770782671433673,0.2,"TC",16.1117161197898
105,0.35,0.2,"TC",23.6216786605233
100,0.41011181020481,0.2,"TC",26.2685095541415
95,0.470223620409621,0.2,"TC",21.3987208968412
90,0.530335430614431,0.2,"TC",20.7586862521796
85,0.590447240819241,0.2,"TC",15.969891404224
80,0.650559051024052,0.2,"TC",18.7578473831525
75,0.710670861228862,0.2,"TC",13.3527118419549
70,0.770782671433673,0.2,"TC",18.2888387332748
105,0.35,0.2,"TC",21.5420713991358
100,0.41011181020481,0.2,"TC",23.089094933146
95,0.470223620409621,0.2,"TC",16.221836663929
90,0.530335430614431,0.2,"TC",20.3575004452776
85,0.590447240819241,0.2,"TC",14.7870796620151
80,0.650559051024052,0.2,"TC",16.9135235382699
75,0.710670861228862,0.2,"TC",14.6415657255155
70,0.770782671433673,0.2,"TC",18.8185029223396
105,0.35,0.2,"TC",21.5395188652775
100,0.41011181020481,0.2,"TC",19.648081245016
95,0.470223620409621,0.2,"TC",23.1137605849614
90,0.530335430614431,0.2,"TC",22.8957196175452
85,0.590447240819241,0.2,"TC",22.7077788768894
80,0.650559051024052,0.2,"TC",14.2454287297235
75,0.710670861228862,0.2,"TC",15.4302218507894
70,0.770782671433673,0.2,"TC",14.4148688186682
105,0.35,0.2,"TC",23.2033634004553
100,0.41011181020481,0.2,"TC",17.6045898143017
95,0.470223620409621,0.2,"TC",24.3666185447364
90,0.530335430614431,0.2,"TC",17.6640736583977
85,0.590447240819241,0.2,"TC",22.2646287414441
80,0.650559051024052,0.2,"TC",13.765236506923
75,0.710670861228862,0.2,"TC",15.9589555247627
70,0.770782671433673,0.2,"TC",12.2752613125562
105,0.35,0.2,"TC",23.1175753211396
100,0.41011181020481,0.2,"TC",20.376996504306
95,0.470223620409621,0.2,"TC",17.930843817838
90,0.530335430614431,0.2,"TC",17.9617492854627
85,0.590447240819241,0.2,"TC",25.7708598271775
80,0.650559051024052,0.2,"TC",12.9826515859433
75,0.710670861228862,0.2,"TC",15.6556396933298
70,0.770782671433673,0.2,"TC",16.5106167169096
105,0.35,0.2,"TC",20.5362363426538
100,0.41011181020481,0.2,"TC",20.7540866436641
95,0.470223620409621,0.2,"TC",27.2870088169783
90,0.530335430614431,0.2,"TC",17.1999009638976
85,0.590447240819241,0.2,"TC",24.6512547784674
80,0.650559051024052,0.2,"TC",15.0215864928706
75,0.710670861228862,0.2,"TC",17.4990135138253
70,0.770782671433673,0.2,"TC",16.2473884375235
105,0.35,0.2,"TC",21.7245861655911
100,0.41011181020481,0.2,"TC",21.0330461658854
95,0.470223620409621,0.2,"TC",14.2821538117438
90,0.530335430614431,0.2,"TC",17.6321721404076
85,0.590447240819241,0.2,"TC",22.7592945122052
80,0.650559051024052,0.2,"TC",18.8966646599158
75,0.710670861228862,0.2,"TC",14.2333883329924
70,0.770782671433673,0.2,"TC",16.5866174767151
105,0.35,0.2,"TC",20.6186825767762
100,0.41011181020481,0.2,"TC",24.0657041475996
95,0.470223620409621,0.2,"TC",21.3528792064234
90,0.530335430614431,0.2,"TC",21.874186520824
85,0.590447240819241,0.2,"TC",25.1865103255303
80,0.650559051024052,0.2,"TC",14.3422138081471
75,0.710670861228862,0.2,"TC",18.6353844564357
70,0.770782671433673,0.2,"TC",12.7042857397477
105,0.35,0.2,"TC",16.8999146544382
100,0.41011181020481,0.2,"TC",22.5680463669305
95,0.470223620409621,0.2,"TC",26.2212732287277
90,0.530335430614431,0.2,"TC",14.7479942498327
85,0.590447240819241,0.2,"TC",18.4165663237645
80,0.650559051024052,0.2,"TC",16.6007321930338
75,0.710670861228862,0.2,"TC",12.3393536474382
70,0.770782671433673,0.2,"TC",13.8975815180673
105,0.35,0.2,"TC",20.598685461138
100,0.41011181020481,0.2,"TC",26.4281786163872
95,0.470223620409621,0.2,"TC",23.4130966046077
90,0.530335430614431,0.2,"TC",14.6761194921817
85,0.590447240819241,0.2,"TC",20.3756216341804
80,0.650559051024052,0.2,"TC",18.6007513644651
75,0.710670861228862,0.2,"TC",19.161801178656
70,0.770782671433673,0.2,"TC",18.7038598563721
105,0.35,0.2,"TC",22.8894825391994
100,0.41011181020481,0.2,"TC",17.1517948601878
95,0.470223620409621,0.2,"TC",18.8794440200404
90,0.530335430614431,0.2,"TC",18.6935806261732
85,0.590447240819241,0.2,"TC",20.0079836739507
80,0.650559051024052,0.2,"TC",18.6572682070333
75,0.710670861228862,0.2,"TC",12.9067656094753
70,0.770782671433673,0.2,"TC",15.6100536968436
105,0.35,0.2,"TC",21.1951664163706
100,0.41011181020481,0.2,"TC",22.5623319282875
95,0.470223620409621,0.2,"TC",24.1357738560708
90,0.530335430614431,0.2,"TC",20.8023740095949
85,0.590447240819241,0.2,"TC",20.9889850292015
80,0.650559051024052,0.2,"TC",17.3425264766334
75,0.710670861228862,0.2,"TC",14.9426858856615
70,0.770782671433673,0.2,"TC",24.9862664265732
105,0.35,0.2,"TC",19.4453921343406
100,0.41011181020481,0.2,"TC",17.9811691214466
95,0.470223620409621,0.2,"TC",18.795523404661
90,0.530335430614431,0.2,"TC",25.6995663715844
85,0.590447240819241,0.2,"TC",25.9673187730961
80,0.650559051024052,0.2,"TC",15.7756189703703
75,0.710670861228862,0.2,"TC",13.9777645352256
70,0.770782671433673,0.2,"TC",19.7660212477694
105,0.35,0.2,"TC",24.273702549869
100,0.41011181020481,0.2,"TC",22.0624093702205
95,0.470223620409621,0.2,"TC",14.6063534109519
90,0.530335430614431,0.2,"TC",17.7487106471615
85,0.590447240819241,0.2,"TC",15.4484795589487
80,0.650559051024052,0.2,"TC",12.0021718604825
75,0.710670861228862,0.2,"TC",19.7364359358356
70,0.770782671433673,0.2,"TC",17.3918324527013
105,0.35,0.2,"TC",27.3249957228483
100,0.41011181020481,0.2,"TC",23.3938412808568
95,0.470223620409621,0.2,"TC",21.0408424345882
90,0.530335430614431,0.2,"TC",23.2462957181232
85,0.590447240819241,0.2,"TC",17.2835938892198
80,0.650559051024052,0.2,"TC",9.79950572237815
75,0.710670861228862,0.2,"TC",14.933571658257
70,0.770782671433673,0.2,"TC",12.2162129858886
105,0.35,0.2,"TC",22.2876543396202
100,0.41011181020481,0.2,"TC",24.8317796298801
95,0.470223620409621,0.2,"TC",19.6607411779255
90,0.530335430614431,0.2,"TC",17.1716620235635
85,0.590447240819241,0.2,"TC",20.7698110218698
80,0.650559051024052,0.2,"TC",16.2049372888128
75,0.710670861228862,0.2,"TC",17.4476931785355
70,0.770782671433673,0.2,"TC",18.4885759152153
105,0.35,0.2,"TC",25.4508322719128
100,0.41011181020481,0.2,"TC",23.395567702401
95,0.470223620409621,0.2,"TC",20.0500177333005
90,0.530335430614431,0.2,"TC",21.0628229646433
85,0.590447240819241,0.2,"TC",19.7210591886721
80,0.650559051024052,0.2,"TC",13.9204313384108
75,0.710670861228862,0.2,"TC",15.7538752241921
70,0.770782671433673,0.2,"TC",16.3037020865669
105,0.35,0.2,"TC",17.0548351772372
100,0.41011181020481,0.2,"TC",23.5252385706097
95,0.470223620409621,0.2,"TC",20.3802836165496
90,0.530335430614431,0.2,"TC",19.2275011194151
85,0.590447240819241,0.2,"TC",17.0791289432503
80,0.650559051024052,0.2,"TC",15.8718384213999
75,0.710670861228862,0.2,"TC",18.4981794888751
70,0.770782671433673,0.2,"TC",14.8882596294621
105,0.35,0.2,"TC",21.4472292798894
100,0.41011181020481,0.2,"TC",22.3801542853592
95,0.470223620409621,0.2,"TC",21.9916067170517
90,0.530335430614431,0.2,"TC",15.7633238176009
85,0.590447240819241,0.2,"TC",19.0021138728486
80,0.650559051024052,0.2,"TC",21.2940434141416
75,0.710670861228862,0.2,"TC",11.5449633379008
70,0.770782671433673,0.2,"TC",17.1953745212921
105,0.35,0.2,"TC",20.8688472098585
100,0.41011181020481,0.2,"TC",15.864993599542
95,0.470223620409621,0.2,"TC",26.9623540404018
90,0.530335430614431,0.2,"TC",20.545060557915
85,0.590447240819241,0.2,"TC",14.1789977975082
80,0.650559051024052,0.2,"TC",20.803370394542
75,0.710670861228862,0.2,"TC",12.7280436343466
70,0.770782671433673,0.2,"TC",16.8683004376139
105,0.35,0.2,"TC",17.5758513031779
100,0.41011181020481,0.2,"TC",17.9742430944935
95,0.470223620409621,0.2,"TC",26.1122871713304
90,0.530335430614431,0.2,"TC",15.2327722620735
85,0.590447240819241,0.2,"TC",13.5708839982161
80,0.650559051024052,0.2,"TC",17.4812957322386
75,0.710670861228862,0.2,"TC",16.1889138860972
70,0.770782671433673,0.2,"TC",19.8424593004898
105,0.35,0.2,"TC",21.5742431407845
100,0.41011181020481,0.2,"TC",24.4370086561239
95,0.470223620409621,0.2,"TC",18.5144293150496
90,0.530335430614431,0.2,"TC",18.1217261072187
85,0.590447240819241,0.2,"TC",19.8003182586009
80,0.650559051024052,0.2,"TC",15.7513119311341
75,0.710670861228862,0.2,"TC",14.7234063250715
70,0.770782671433673,0.2,"TC",21.6734053155306
105,0.35,0.2,"TC",22.0024197868136
100,0.41011181020481,0.2,"TC",26.2382892989124
95,0.470223620409621,0.2,"TC",18.8029921243248
90,0.530335430614431,0.2,"TC",15.4374225743947
85,0.590447240819241,0.2,"TC",15.8667200772129
80,0.650559051024052,0.2,"TC",11.6075924775459
75,0.710670861228862,0.2,"TC",20.5391202494923
70,0.770782671433673,0.2,"TC",16.2710643970579
105,0.35,0.2,"TC",24.4165867353956
100,0.41011181020481,0.2,"TC",24.4047227070271
95,0.470223620409621,0.2,"TC",16.697029236946
90,0.530335430614431,0.2,"TC",22.7674972987878
85,0.590447240819241,0.2,"TC",17.9215850656348
80,0.650559051024052,0.2,"TC",18.3920432832453
75,0.710670861228862,0.2,"TC",9.99805330027773
70,0.770782671433673,0.2,"TC",21.1271059340886
105,0.35,0.2,"TC",25.4835001854292
100,0.41011181020481,0.2,"TC",20.5186533835384
95,0.470223620409621,0.2,"TC",13.753668794325
90,0.530335430614431,0.2,"TC",20.315799521681
85,0.590447240819241,0.2,"TC",15.5706684072286
80,0.650559051024052,0.2,"TC",12.7076352597607
75,0.710670861228862,0.2,"TC",12.9362177301543
70,0.770782671433673,0.2,"TC",14.7470562061419
105,0.35,0.2,"TC",21.2346600459772
100,0.41011181020481,0.2,"TC",22.5006074977878
95,0.470223620409621,0.2,"TC",17.2923232352464
90,0.530335430614431,0.2,"TC",18.8203686608958
85,0.590447240819241,0.2,"TC",14.3713318414405
80,0.650559051024052,0.2,"TC",14.8109825341872
75,0.710670861228862,0.2,"TC",16.0321786318959
70,0.770782671433673,0.2,"TC",19.0163099129416
105,0.35,0.2,"TC",30.0864087704774
100,0.41011181020481,0.2,"TC",21.2333621020956
95,0.470223620409621,0.2,"TC",21.5269557877172
90,0.530335430614431,0.2,"TC",20.7961329426805
85,0.590447240819241,0.2,"TC",23.575580526122
80,0.650559051024052,0.2,"TC",19.2508039354323
75,0.710670861228862,0.2,"TC",16.09807512923
70,0.770782671433673,0.2,"TC",20.3021565034706
105,0.35,0.2,"TC",22.8859027145195
100,0.41011181020481,0.2,"TC",18.944831164298
95,0.470223620409621,0.2,"TC",16.9682421918705
90,0.530335430614431,0.2,"TC",19.5218913227132
85,0.590447240819241,0.2,"TC",18.1997221953831
80,0.650559051024052,0.2,"TC",17.2756596409738
75,0.710670861228862,0.2,"TC",15.8820668462683
70,0.770782671433673,0.2,"TC",11.548106486274
105,0.35,0.2,"TC",19.9114148400809
100,0.41011181020481,0.2,"TC",26.0713641958444
95,0.470223620409621,0.2,"TC",20.7169516374706
90,0.530335430614431,0.2,"TC",19.0519631697719
85,0.590447240819241,0.2,"TC",23.4504492000808
80,0.650559051024052,0.2,"TC",18.457528829004
75,0.710670861228862,0.2,"TC",20.2434561285066
70,0.770782671433673,0.2,"TC",15.3236556187453
105,0.35,0.2,"TC",20.767175797138
100,0.41011181020481,0.2,"TC",22.6264777821244
95,0.470223620409621,0.2,"TC",20.2806367224174
90,0.530335430614431,0.2,"TC",20.8435006765042
85,0.590447240819241,0.2,"TC",20.0999912413866
80,0.650559051024052,0.2,"TC",14.9819148327844
75,0.710670861228862,0.2,"TC",18.4660492899695
70,0.770782671433673,0.2,"TC",16.5065590794029
105,0.35,0.2,"TC",24.4732125385535
100,0.41011181020481,0.2,"TC",17.2040595644109
95,0.470223620409621,0.2,"TC",16.6043205568335
90,0.530335430614431,0.2,"TC",22.3342366367189
85,0.590447240819241,0.2,"TC",15.0451417151738
80,0.650559051024052,0.2,"TC",16.9724249589434
75,0.710670861228862,0.2,"TC",10.5823303689915
70,0.770782671433673,0.2,"TC",14.9258691771899
105,0.35,0.2,"TC",26.9318963657185
100,0.41011181020481,0.2,"TC",22.3514226052259
95,0.470223620409621,0.2,"TC",22.4067502700003
90,0.530335430614431,0.2,"TC",19.0505582843348
85,0.590447240819241,0.2,"TC",17.6575032979239
80,0.650559051024052,0.2,"TC",11.4082287246262
75,0.710670861228862,0.2,"TC",14.7941592753264
70,0.770782671433673,0.2,"TC",17.055967804737
105,0.35,0.2,"TC",13.9950385933251
100,0.41011181020481,0.2,"TC",21.3190746056025
95,0.470223620409621,0.2,"TC",19.7739771692171
90,0.530335430614431,0.2,"TC",17.3795705790494
85,0.590447240819241,0.2,"TC",17.769525961369
80,0.650559051024052,0.2,"TC",12.9103511089344
75,0.710670861228862,0.2,"TC",10.8483139769389
70,0.770782671433673,0.2,"TC",13.4042314541851
105,0.35,0.2,"TC",23.8494365312215
100,0.41011181020481,0.2,"TC",22.5837557503124
95,0.470223620409621,0.2,"TC",24.5780115794441
90,0.530335430614431,0.2,"TC",18.2431190836682
85,0.590447240819241,0.2,"TC",21.0560452927412
80,0.650559051024052,0.2,"TC",14.6025853399612
75,0.710670861228862,0.2,"TC",14.0148062087683
70,0.770782671433673,0.2,"TC",12.5007841935578
105,0.35,0.2,"TC",21.9002729017844
100,0.41011181020481,0.2,"TC",19.9696847328826
95,0.470223620409621,0.2,"TC",27.1315967973122
90,0.530335430614431,0.2,"TC",15.7528905576297
85,0.590447240819241,0.2,"TC",18.9334083891275
80,0.650559051024052,0.2,"TC",16.890041598117
75,0.710670861228862,0.2,"TC",16.6912968048204
70,0.770782671433673,0.2,"TC",15.0714828344284
105,0.35,0.2,"TC",23.5829222521868
100,0.41011181020481,0.2,"TC",21.7475648321497
95,0.470223620409621,0.2,"TC",22.5478641816462
90,0.530335430614431,0.2,"TC",20.5753330592895
85,0.590447240819241,0.2,"TC",19.3600359743686
80,0.650559051024052,0.2,"TC",14.38650658707
75,0.710670861228862,0.2,"TC",20.2522219485811
70,0.770782671433673,0.2,"TC",15.07513482385
105,0.35,0.2,"TC",21.9441919413424
100,0.41011181020481,0.2,"TC",22.1465534996549
95,0.470223620409621,0.2,"TC",16.7571735525156
90,0.530335430614431,0.2,"TC",16.5498332382582
85,0.590447240819241,0.2,"TC",13.75376688522
80,0.650559051024052,0.2,"TC",19.6206438428513
75,0.710670861228862,0.2,"TC",14.7205891452062
70,0.770782671433673,0.2,"TC",19.4843776832399
105,0.35,0.2,"TC",19.376514030214
100,0.41011181020481,0.2,"TC",21.6073393410422
95,0.470223620409621,0.2,"TC",19.0520388795993
90,0.530335430614431,0.2,"TC",19.345900309915
85,0.590447240819241,0.2,"TC",20.1592187753965
80,0.650559051024052,0.2,"TC",13.3644636712088
75,0.710670861228862,0.2,"TC",20.6599590415543
70,0.770782671433673,0.2,"TC",18.9818637919014
105,0.35,0.2,"TC",21.9800093833666
100,0.41011181020481,0.2,"TC",20.6362220881537
95,0.470223620409621,0.2,"TC",19.475849379082
90,0.530335430614431,0.2,"TC",18.8045514289199
85,0.590447240819241,0.2,"TC",18.919243501893
80,0.650559051024052,0.2,"TC",14.1117875498693
75,0.710670861228862,0.2,"TC",18.464430766305
70,0.770782671433673,0.2,"TC",19.032442963867
105,0.35,0.2,"TC",22.4054484585735
100,0.41011181020481,0.2,"TC",17.4669366373699
95,0.470223620409621,0.2,"TC",22.2617228546663
90,0.530335430614431,0.2,"TC",18.6224434599836
85,0.590447240819241,0.2,"TC",19.2694944562546
80,0.650559051024052,0.2,"TC",17.4319684944958
75,0.710670861228862,0.2,"TC",18.9655844777331
70,0.770782671433673,0.2,"TC",15.8188702264071
105,0.35,0.2,"TC",22.4698736918328
100,0.41011181020481,0.2,"TC",27.6896417102654
95,0.470223620409621,0.2,"TC",23.7487947169219
90,0.530335430614431,0.2,"TC",20.2104034661554
85,0.590447240819241,0.2,"TC",15.7948130867336
80,0.650559051024052,0.2,"TC",22.3745685778576
75,0.710670861228862,0.2,"TC",15.3406355924379
70,0.770782671433673,0.2,"TC",13.6085112703849
105,0.35,0.2,"TC",17.6264035051713
100,0.41011181020481,0.2,"TC",21.4150949847449
95,0.470223620409621,0.2,"TC",20.2563569846306
90,0.530335430614431,0.2,"TC",23.1941054205509
85,0.590447240819241,0.2,"TC",16.8393200212277
80,0.650559051024052,0.2,"TC",18.0000091714985
75,0.710670861228862,0.2,"TC",16.0197690048847
70,0.770782671433673,0.2,"TC",16.8333621753013
105,0.35,0.2,"TC",19.872208325985
100,0.41011181020481,0.2,"TC",22.4872831745726
95,0.470223620409621,0.2,"TC",19.5907157322903
90,0.530335430614431,0.2,"TC",20.5392628200616
85,0.590447240819241,0.2,"TC",17.775077416166
80,0.650559051024052,0.2,"TC",16.6564202988738
75,0.710670861228862,0.2,"TC",12.0059086198206
70,0.770782671433673,0.2,"TC",17.0557469171876
105,0.35,0.2,"TC",24.6669829037754
100,0.41011181020481,0.2,"TC",24.6701508038323
95,0.470223620409621,0.2,"TC",22.6966319673479
90,0.530335430614431,0.2,"TC",19.4845145121278
85,0.590447240819241,0.2,"TC",18.1337143846955
80,0.650559051024052,0.2,"TC",14.0628963642389
75,0.710670861228862,0.2,"TC",16.5348469812463
70,0.770782671433673,0.2,"TC",18.6919569644528
105,0.35,0.2,"TC",21.875081796076
100,0.41011181020481,0.2,"TC",23.459789248487
95,0.470223620409621,0.2,"TC",22.8399585607618
90,0.530335430614431,0.2,"TC",15.2671135795642
85,0.590447240819241,0.2,"TC",15.6125405206557
80,0.650559051024052,0.2,"TC",16.1588773268561
75,0.710670861228862,0.2,"TC",13.0991445375109
70,0.770782671433673,0.2,"TC",21.1913873128908
105,0.35,0.2,"TC",18.8265554722979
100,0.41011181020481,0.2,"TC",21.7892035983166
95,0.470223620409621,0.2,"TC",12.7862966887181
90,0.530335430614431,0.2,"TC",16.2467553617203
85,0.590447240819241,0.2,"TC",18.1549354847703
80,0.650559051024052,0.2,"TC",15.9214206084255
75,0.710670861228862,0.2,"TC",14.1353939564324
70,0.770782671433673,0.2,"TC",16.317054937388
105,0.35,0.2,"TC",18.8194417797286
100,0.41011181020481,0.2,"TC",18.0629575659837
