"Prev.Length","Prev.Size","Tile.Size","Top.Row","Browse.Time"
120,0.2,0.2,"TC",22.4633815080346
90,0.5,0.2,"TC",17.2413859877328
120,0.5,0.2,"TC",25.017806660487
105,0.35,0.2,"TC",22.026536633772
90,0.2,0.2,"TC",27.0630463660937
120,0.2,0.2,"TC",18.6485676281095
90,0.5,0.2,"TC",16.969069671522
120,0.5,0.2,"TC",26.9746002452614
105,0.35,0.2,"TC",22.0521839405911
90,0.2,0.2,"TC",17.2065557331468
120,0.2,0.2,"TC",19.6084648053983
90,0.5,0.2,"TC",21.6599140817512
120,0.5,0.2,"TC",21.6279101091676
105,0.35,0.2,"TC",19.3457693308197
90,0.2,0.2,"TC",20.6816200403157
120,0.2,0.2,"TC",27.0868745183845
90,0.5,0.2,"TC",17.5656651177876
120,0.5,0.2,"TC",21.3337651769217
105,0.35,0.2,"TC",26.2987881094439
90,0.2,0.2,"TC",22.6775327041867
120,0.2,0.2,"TC",21.021442003171
90,0.5,0.2,"TC",13.6732203441467
120,0.5,0.2,"TC",22.6982807693602
105,0.35,0.2,"TC",22.0528511091187
90,0.2,0.2,"TC",20.9972383888577
120,0.2,0.2,"TC",24.6619813485919
90,0.5,0.2,"TC",19.9164048592952
120,0.5,0.2,"TC",20.187771966506
105,0.35,0.2,"TC",15.550501918274
90,0.2,0.2,"TC",21.1330721214828
120,0.2,0.2,"TC",22.7934603238771
90,0.5,0.2,"TC",21.0035974810875
120,0.5,0.2,"TC",20.659520315817
105,0.35,0.2,"TC",21.3619616428891
90,0.2,0.2,"TC",25.5751335763487
120,0.2,0.2,"TC",18.6678991627981
90,0.5,0.2,"TC",20.9300900573695
120,0.5,0.2,"TC",14.8585398340646
105,0.35,0.2,"TC",23.6946109749022
90,0.2,0.2,"TC",20.4512066186883
120,0.2,0.2,"TC",26.0176652959665
90,0.5,0.2,"TC",18.2988963240533
120,0.5,0.2,"TC",28.183029621557
105,0.35,0.2,"TC",22.640465735166
90,0.2,0.2,"TC",15.7093857838712
120,0.2,0.2,"TC",20.9862789952921
90,0.5,0.2,"TC",21.9605225526401
120,0.5,0.2,"TC",15.7933524623077
105,0.35,0.2,"TC",24.71816429185
90,0.2,0.2,"TC",21.7081673806852
120,0.2,0.2,"TC",22.0071981267308
90,0.5,0.2,"TC",20.1143370050223
120,0.5,0.2,"TC",22.8719045511567
105,0.35,0.2,"TC",27.395166562827
90,0.2,0.2,"TC",20.7361273407596
120,0.2,0.2,"TC",17.5579734604412
90,0.5,0.2,"TC",26.6046573704853
120,0.5,0.2,"TC",17.9076926980581
105,0.35,0.2,"TC",24.2257409503427
90,0.2,0.2,"TC",21.5704741621603
120,0.2,0.2,"TC",27.2038725917019
90,0.5,0.2,"TC",19.5050640851317
120,0.5,0.2,"TC",23.4008747988754
105,0.35,0.2,"TC",25.7278349598735
90,0.2,0.2,"TC",18.4715362347842
120,0.2,0.2,"TC",19.8193380164061
90,0.5,0.2,"TC",23.4882824920705
120,0.5,0.2,"TC",26.6319974320859
105,0.35,0.2,"TC",25.2998005696806
90,0.2,0.2,"TC",21.41288584884
120,0.2,0.2,"TC",24.9786864468545
90,0.5,0.2,"TC",26.0341639539488
120,0.5,0.2,"TC",25.2160162121327
105,0.35,0.2,"TC",20.1538982413736
90,0.2,0.2,"TC",20.8164219448166
120,0.2,0.2,"TC",20.4543136892834
90,0.5,0.2,"TC",25.60632165108
120,0.5,0.2,"TC",28.6716552365661
105,0.35,0.2,"TC",27.5972905766399
90,0.2,0.2,"TC",22.4578138485202
120,0.2,0.2,"TC",26.8289465065293
90,0.5,0.2,"TC",19.7806412877163
120,0.5,0.2,"TC",15.6433210488495
105,0.35,0.2,"TC",19.2151846050719
90,0.2,0.2,"TC",24.7440889987577
120,0.2,0.2,"TC",23.2200110340845
90,0.5,0.2,"TC",20.0014879091991
120,0.5,0.2,"TC",25.7815679959321
105,0.35,0.2,"TC",19.878328686255
90,0.2,0.2,"TC",24.8946335393212
120,0.2,0.2,"TC",20.8726993673091
90,0.5,0.2,"TC",21.7916105051932
120,0.5,0.2,"TC",18.8134234278113
105,0.35,0.2,"TC",25.2612930268879
90,0.2,0.2,"TC",24.6671492757118
120,0.2,0.2,"TC",21.0133362796352
90,0.5,0.2,"TC",19.8132372570699
120,0.5,0.2,"TC",27.1344870811194
105,0.35,0.2,"TC",18.7333914227438
90,0.2,0.2,"TC",24.2904956617259
120,0.2,0.2,"TC",24.8075067183787
90,0.5,0.2,"TC",22.9263212453585
120,0.5,0.2,"TC",22.0699345145914
105,0.35,0.2,"TC",19.8371259550508
90,0.2,0.2,"TC",21.5557945202586
120,0.2,0.2,"TC",20.5427589395448
90,0.5,0.2,"TC",27.5265969112501
120,0.5,0.2,"TC",25.4486258517293
105,0.35,0.2,"TC",20.9300972824022
90,0.2,0.2,"TC",29.2565936603689
120,0.2,0.2,"TC",19.5018270332619
90,0.5,0.2,"TC",22.526270433727
120,0.5,0.2,"TC",18.0700853426287
105,0.35,0.2,"TC",22.3603883797519
90,0.2,0.2,"TC",25.4739568752902
120,0.2,0.2,"TC",25.4541677086484
90,0.5,0.2,"TC",15.953255267829
120,0.5,0.2,"TC",23.2209839991083
105,0.35,0.2,"TC",18.3891080614207
90,0.2,0.2,"TC",18.1571334902096
120,0.2,0.2,"TC",24.4840637348583
90,0.5,0.2,"TC",15.7073624858786
120,0.5,0.2,"TC",24.4681801150162
105,0.35,0.2,"TC",21.2688767796469
90,0.2,0.2,"TC",19.4138398449314
120,0.2,0.2,"TC",17.731118993029
90,0.5,0.2,"TC",15.9358330854816
120,0.5,0.2,"TC",23.0284520808856
105,0.35,0.2,"TC",19.8898638907555
90,0.2,0.2,"TC",21.2015004059307
120,0.2,0.2,"TC",17.4919367573619
90,0.5,0.2,"TC",24.9232640732729
120,0.5,0.2,"TC",18.1339725685542
105,0.35,0.2,"TC",21.3474845152087
90,0.2,0.2,"TC",23.1065355302387
120,0.2,0.2,"TC",24.1790692550873
90,0.5,0.2,"TC",20.3403938490352
120,0.5,0.2,"TC",21.4737907238158
105,0.35,0.2,"TC",24.8650338853028
90,0.2,0.2,"TC",23.1512772323115
120,0.2,0.2,"TC",20.7043657465631
90,0.5,0.2,"TC",21.7285994385771
120,0.5,0.2,"TC",20.7151419920029
105,0.35,0.2,"TC",18.6452253054754
90,0.2,0.2,"TC",22.1355968280453
120,0.2,0.2,"TC",26.9323574009938
90,0.5,0.2,"TC",15.8582042071395
120,0.5,0.2,"TC",24.0865578257573
105,0.35,0.2,"TC",22.9807427428583
90,0.2,0.2,"TC",24.937685799516
120,0.2,0.2,"TC",25.8789489186265
90,0.5,0.2,"TC",17.935452491504
120,0.5,0.2,"TC",24.9163381347129
105,0.35,0.2,"TC",21.8852873372512
90,0.2,0.2,"TC",19.3865648710958
120,0.2,0.2,"TC",19.5632484373474
90,0.5,0.2,"TC",27.9167668797658
120,0.5,0.2,"TC",21.6683308123711
105,0.35,0.2,"TC",21.9400141257773
90,0.2,0.2,"TC",24.1345680494818
120,0.2,0.2,"TC",24.4854268764321
90,0.5,0.2,"TC",16.3519472248936
120,0.5,0.2,"TC",20.5264799777167
105,0.35,0.2,"TC",21.1787043978004
90,0.2,0.2,"TC",20.9538631344106
120,0.2,0.2,"TC",24.5687093486188
90,0.5,0.2,"TC",18.2917040671431
120,0.5,0.2,"TC",27.290053271105
105,0.35,0.2,"TC",30.3923091079412
90,0.2,0.2,"TC",17.8946348827542
120,0.2,0.2,"TC",23.1218491490063
90,0.5,0.2,"TC",22.1192259611816
120,0.5,0.2,"TC",20.7537687140292
105,0.35,0.2,"TC",18.8616295056015
90,0.2,0.2,"TC",18.5529294117333
120,0.2,0.2,"TC",21.5381614722019
90,0.5,0.2,"TC",15.9360589449204
120,0.5,0.2,"TC",17.8256514762199
105,0.35,0.2,"TC",26.8214364800086
90,0.2,0.2,"TC",19.0090477345696
120,0.2,0.2,"TC",22.5565970962829
90,0.5,0.2,"TC",17.1220070130964
120,0.5,0.2,"TC",20.0377678211815
105,0.35,0.2,"TC",24.5589753135266
90,0.2,0.2,"TC",26.1092411820936
120,0.2,0.2,"TC",20.4886214310223
90,0.5,0.2,"TC",22.066098483175
120,0.5,0.2,"TC",24.3579661200732
105,0.35,0.2,"TC",23.7659949624545
90,0.2,0.2,"TC",20.4645410949838
120,0.2,0.2,"TC",20.4280974084287
90,0.5,0.2,"TC",20.4357375069786
120,0.5,0.2,"TC",28.2487326256381
105,0.35,0.2,"TC",25.008779439294
90,0.2,0.2,"TC",25.1278148077242
120,0.2,0.2,"TC",24.9156391230494
90,0.5,0.2,"TC",23.066864000999
120,0.5,0.2,"TC",27.1208672858162
105,0.35,0.2,"TC",27.4637769601102
90,0.2,0.2,"TC",22.0876455610614
120,0.2,0.2,"TC",22.407542814682
90,0.5,0.2,"TC",25.2396104323311
120,0.5,0.2,"TC",20.5792498769008
105,0.35,0.2,"TC",23.0469214504776
90,0.2,0.2,"TC",17.0153658454254
120,0.2,0.2,"TC",19.1242213814488
90,0.5,0.2,"TC",22.4692581878222
120,0.5,0.2,"TC",23.8859783200093
105,0.35,0.2,"TC",23.4600077574419
90,0.2,0.2,"TC",22.0422328387258
120,0.2,0.2,"TC",23.7634256257561
90,0.5,0.2,"TC",19.7963023285724
120,0.5,0.2,"TC",23.7666253017256
105,0.35,0.2,"TC",17.4371649680104
90,0.2,0.2,"TC",22.2300072342028
120,0.2,0.2,"TC",22.6818452637675
90,0.5,0.2,"TC",18.1323459861406
120,0.5,0.2,"TC",29.5447645627266
105,0.35,0.2,"TC",24.8101981057582
90,0.2,0.2,"TC",24.9984155233423
120,0.2,0.2,"TC",22.9777852190501
90,0.5,0.2,"TC",19.1202810327753
120,0.5,0.2,"TC",19.5828919979059
105,0.35,0.2,"TC",27.6550154861856
90,0.2,0.2,"TC",27.0727304660417
120,0.2,0.2,"TC",23.9167942058101
90,0.5,0.2,"TC",19.0294341689294
120,0.5,0.2,"TC",21.3809914494398
105,0.35,0.2,"TC",22.4668545840239
90,0.2,0.2,"TC",20.5876874529255
120,0.2,0.2,"TC",20.0964168102052
90,0.5,0.2,"TC",19.2660179247748
120,0.5,0.2,"TC",21.4151138612938
105,0.35,0.2,"TC",22.2623227605984
90,0.2,0.2,"TC",21.1744790828507
120,0.2,0.2,"TC",28.4357239071628
90,0.5,0.2,"TC",12.7171107906264
120,0.5,0.2,"TC",24.3977703584891
105,0.35,0.2,"TC",14.1203604348653
90,0.2,0.2,"TC",18.8430155908322
120,0.2,0.2,"TC",22.9807909222481
90,0.5,0.2,"TC",21.6581790271459
120,0.5,0.2,"TC",22.1816221847668
105,0.35,0.2,"TC",23.8312489339067
90,0.2,0.2,"TC",17.4567069268928
120,0.2,0.2,"TC",19.6656923522179
90,0.5,0.2,"TC",18.4742185907652
120,0.5,0.2,"TC",15.8294998505479
105,0.35,0.2,"TC",24.6359914012413
90,0.2,0.2,"TC",28.1360298719224
120,0.2,0.2,"TC",26.5464767201176
90,0.5,0.2,"TC",21.7557710247486
120,0.5,0.2,"TC",17.2881426940485
105,0.35,0.2,"TC",22.5084495631855
90,0.2,0.2,"TC",19.0222752565691
120,0.2,0.2,"TC",20.1176775836273
90,0.5,0.2,"TC",20.8730237819681
120,0.5,0.2,"TC",25.1225690696735
105,0.35,0.2,"TC",21.5179393104212
90,0.2,0.2,"TC",25.4739457626288
120,0.2,0.2,"TC",15.2183675677415
90,0.5,0.2,"TC",22.2956083226736
120,0.5,0.2,"TC",16.3227702543983
105,0.35,0.2,"TC",19.2212892123726
90,0.2,0.2,"TC",20.878930464013
120,0.2,0.2,"TC",22.347975599489
90,0.5,0.2,"TC",21.2916262830976
120,0.5,0.2,"TC",19.4229822201422
105,0.35,0.2,"TC",18.9242641752837
90,0.2,0.2,"TC",22.6191112544126
120,0.2,0.2,"TC",23.3269502540456
90,0.5,0.2,"TC",21.021656132352
120,0.5,0.2,"TC",24.4669046127625
105,0.35,0.2,"TC",18.9442969481113
90,0.2,0.2,"TC",26.3459216034208
120,0.2,0.2,"TC",24.2753863723773
90,0.5,0.2,"TC",19.5628723228951
120,0.5,0.2,"TC",29.9532531675236
105,0.35,0.2,"TC",22.8792596920924
90,0.2,0.2,"TC",19.305255876703
120,0.2,0.2,"TC",18.5594597465007
90,0.5,0.2,"TC",18.994026431877
120,0.5,0.2,"TC",22.0556619492911
105,0.35,0.2,"TC",19.1621620440016
90,0.2,0.2,"TC",21.5741067027351
120,0.2,0.2,"TC",19.4852193150652
90,0.5,0.2,"TC",16.0007398429088
120,0.5,0.2,"TC",20.6047268948879
105,0.35,0.2,"TC",20.7251256589125
90,0.2,0.2,"TC",25.5585279137622
120,0.2,0.2,"TC",23.1482726724758
90,0.5,0.2,"TC",19.8449835510469
120,0.5,0.2,"TC",24.9554389518587
105,0.35,0.2,"TC",20.59004178917
90,0.2,0.2,"TC",23.7257842155641
120,0.2,0.2,"TC",24.7905091135088
90,0.5,0.2,"TC",19.8925036315691
120,0.5,0.2,"TC",24.3713446236895
105,0.35,0.2,"TC",24.6530697521161
90,0.2,0.2,"TC",21.1735956244416
120,0.2,0.2,"TC",22.7637900437574
90,0.5,0.2,"TC",24.5950323390398
120,0.5,0.2,"TC",25.0154959086564
105,0.35,0.2,"TC",27.3318350524852
90,0.2,0.2,"TC",25.204685116982
120,0.2,0.2,"TC",21.2477635380298
90,0.5,0.2,"TC",18.9287035781039
120,0.5,0.2,"TC",20.4600858914858
105,0.35,0.2,"TC",24.693869555354
90,0.2,0.2,"TC",24.4863205330112
120,0.2,0.2,"TC",30.7517428700188
90,0.5,0.2,"TC",20.1502711072717
120,0.5,0.2,"TC",24.9625189853467
105,0.35,0.2,"TC",22.5124501006612
90,0.2,0.2,"TC",17.3838458238444
120,0.2,0.2,"TC",23.2762940686573
90,0.5,0.2,"TC",14.8282247168486
120,0.5,0.2,"TC",18.4385794009856
105,0.35,0.2,"TC",23.0636158426263
90,0.2,0.2,"TC",26.5841668186682
120,0.2,0.2,"TC",26.8036179234929
90,0.5,0.2,"TC",17.564454646756
120,0.5,0.2,"TC",19.2428910486014
105,0.35,0.2,"TC",21.169929822774
90,0.2,0.2,"TC",22.6659921576409
120,0.2,0.2,"TC",20.4931177876779
90,0.5,0.2,"TC",19.583637675386
120,0.5,0.2,"TC",27.5856792905946
105,0.35,0.2,"TC",21.7883502965134
90,0.2,0.2,"TC",17.4243799119247
120,0.2,0.2,"TC",24.7652658075198
90,0.5,0.2,"TC",19.3617906341268
120,0.5,0.2,"TC",25.2728006919452
105,0.35,0.2,"TC",20.0809302558807
90,0.2,0.2,"TC",20.4663536585763
120,0.2,0.2,"TC",23.248219738012
90,0.5,0.2,"TC",19.9449055452878
120,0.5,0.2,"TC",19.2699125991493
105,0.35,0.2,"TC",26.4890774941315
90,0.2,0.2,"TC",18.1196314106115
120,0.2,0.2,"TC",19.1598959114353
90,0.5,0.2,"TC",23.6623100983955
120,0.5,0.2,"TC",24.5289644289801
105,0.35,0.2,"TC",23.8978242383447
90,0.2,0.2,"TC",23.9011970859613
120,0.2,0.2,"TC",24.2089441452823
90,0.5,0.2,"TC",19.8525599560171
120,0.5,0.2,"TC",21.8838358970246
105,0.35,0.2,"TC",24.2537136992326
90,0.2,0.2,"TC",18.0471064842922
120,0.2,0.2,"TC",23.1349989812131
90,0.5,0.2,"TC",18.9404050881682
120,0.5,0.2,"TC",19.54221363652
105,0.35,0.2,"TC",25.6619247058742
90,0.2,0.2,"TC",23.3687432600704
120,0.2,0.2,"TC",18.5603620080238
90,0.5,0.2,"TC",24.6779708665547
120,0.5,0.2,"TC",17.5877434918469
105,0.35,0.2,"TC",27.3127340825203
90,0.2,0.2,"TC",23.046409061156
120,0.2,0.2,"TC",21.6660648995274
90,0.5,0.2,"TC",20.2953134196704
120,0.5,0.2,"TC",23.7710059048615
105,0.35,0.2,"TC",20.773938490866
90,0.2,0.2,"TC",15.1031804499711
120,0.2,0.2,"TC",20.4232636484156
90,0.5,0.2,"TC",20.8359552135354
120,0.5,0.2,"TC",20.2231265572738
105,0.35,0.2,"TC",21.1395982799745
90,0.2,0.2,"TC",23.0052674532352
120,0.2,0.2,"TC",22.7990226446049
90,0.5,0.2,"TC",19.8085756356129
120,0.5,0.2,"TC",21.1840625429718
105,0.35,0.2,"TC",20.9261948260475
90,0.2,0.2,"TC",24.4202741763687
120,0.2,0.2,"TC",27.0367885380277
90,0.5,0.2,"TC",19.2750136443068
120,0.5,0.2,"TC",24.2633188677588
105,0.35,0.2,"TC",17.745901574853
90,0.2,0.2,"TC",19.145442785381
120,0.2,0.2,"TC",19.0450201931555
90,0.5,0.2,"TC",18.0969614653282
120,0.5,0.2,"TC",22.1568916671404
105,0.35,0.2,"TC",23.2211375804813
90,0.2,0.2,"TC",20.7820308279378
120,0.2,0.2,"TC",22.2501571210783
90,0.5,0.2,"TC",21.1307631613344
120,0.5,0.2,"TC",25.9638338244925
105,0.35,0.2,"TC",18.6086548084531
90,0.2,0.2,"TC",24.1068524447173
120,0.2,0.2,"TC",20.2065151697486
90,0.5,0.2,"TC",20.452636762408
120,0.5,0.2,"TC",26.8111590440736
105,0.35,0.2,"TC",17.4076162345706
90,0.2,0.2,"TC",26.200344248526
120,0.2,0.2,"TC",23.07564252347
90,0.5,0.2,"TC",19.608876920202
120,0.5,0.2,"TC",24.6215960026575
105,0.35,0.2,"TC",20.8254012031447
90,0.2,0.2,"TC",25.4818276117075
120,0.2,0.2,"TC",20.9880537821662
90,0.5,0.2,"TC",21.1575801785479
120,0.5,0.2,"TC",19.7242496720272
105,0.35,0.2,"TC",24.4438587197981
90,0.2,0.2,"TC",22.5185506409302
120,0.2,0.2,"TC",26.5452785125584
90,0.5,0.2,"TC",18.4597261684557
120,0.5,0.2,"TC",21.6804693274878
105,0.35,0.2,"TC",21.8184893919844
90,0.2,0.2,"TC",17.8772438113733
120,0.2,0.2,"TC",22.6129045221556
90,0.5,0.2,"TC",18.6001533019543
120,0.5,0.2,"TC",22.7256407410324
105,0.35,0.2,"TC",19.8173902901481
90,0.2,0.2,"TC",14.5081668347549
120,0.2,0.2,"TC",21.4402885650912
90,0.5,0.2,"TC",20.8277540554641
120,0.5,0.2,"TC",21.2745869645184
105,0.35,0.2,"TC",17.3002262269141
90,0.2,0.2,"TC",20.0601986796713
120,0.2,0.2,"TC",24.4060028050576
90,0.5,0.2,"TC",18.1325432827289
120,0.5,0.2,"TC",28.1374964840343
105,0.35,0.2,"TC",22.2112485398584
90,0.2,0.2,"TC",18.8632084122108
120,0.2,0.2,"TC",19.4413383915582
90,0.5,0.2,"TC",20.8963177650347
120,0.5,0.2,"TC",21.1826315144637
105,0.35,0.2,"TC",18.8063568249468
90,0.2,0.2,"TC",22.5585196034832
120,0.2,0.2,"TC",17.9952345228424
90,0.5,0.2,"TC",21.2125541787275
120,0.5,0.2,"TC",21.9644553086399
105,0.35,0.2,"TC",21.735747842535
90,0.2,0.2,"TC",21.2095561909995
120,0.2,0.2,"TC",24.6978296108753
90,0.5,0.2,"TC",20.1954812537062
120,0.5,0.2,"TC",18.4128476758122
105,0.35,0.2,"TC",23.2737557121907
90,0.2,0.2,"TC",20.9625924454307
120,0.2,0.2,"TC",19.7889375678179
90,0.5,0.2,"TC",22.8799528643988
120,0.5,0.2,"TC",27.1628157858091
105,0.35,0.2,"TC",21.9811777550335
90,0.2,0.2,"TC",24.0379796721438
120,0.2,0.2,"TC",16.0482763454937
90,0.5,0.2,"TC",22.1096875580543
120,0.5,0.2,"TC",17.4088271004204
105,0.35,0.2,"TC",28.1080961456482
90,0.2,0.2,"TC",22.1094333567758
120,0.2,0.2,"TC",26.4823427653274
90,0.5,0.2,"TC",20.0594961614676
120,0.5,0.2,"TC",22.4926585431855
105,0.35,0.2,"TC",28.2406117182874
90,0.2,0.2,"TC",22.1683734531263
120,0.2,0.2,"TC",19.7311470036864
90,0.5,0.2,"TC",23.9952310411875
120,0.5,0.2,"TC",21.822552121822
105,0.35,0.2,"TC",16.1726205922074
90,0.2,0.2,"TC",18.7090573941163
120,0.2,0.2,"TC",23.7735363087255
90,0.5,0.2,"TC",20.4112970607152
120,0.5,0.2,"TC",22.0580778271326
105,0.35,0.2,"TC",20.4773140771213
90,0.2,0.2,"TC",19.8649956709984
120,0.2,0.2,"TC",24.2673751527964
90,0.5,0.2,"TC",17.9548975921306
120,0.5,0.2,"TC",21.0169014525017
105,0.35,0.2,"TC",26.2265565590761
90,0.2,0.2,"TC",22.6079850302661
120,0.2,0.2,"TC",22.3991712312101
90,0.5,0.2,"TC",14.2048773891551
120,0.5,0.2,"TC",16.6890021257581
105,0.35,0.2,"TC",22.4368247937388
90,0.2,0.2,"TC",20.6896875264599
120,0.2,0.2,"TC",18.7998531315668
90,0.5,0.2,"TC",19.2518804739093
120,0.5,0.2,"TC",23.7151239212608
105,0.35,0.2,"TC",18.6846963547742
90,0.2,0.2,"TC",26.3201681549376
120,0.2,0.2,"TC",19.5771908465601
90,0.5,0.2,"TC",19.8301917834657
120,0.5,0.2,"TC",27.4727584766523
105,0.35,0.2,"TC",19.6116529403084
90,0.2,0.2,"TC",21.9359417767075
120,0.2,0.2,"TC",21.1666549404744
90,0.5,0.2,"TC",19.8721776482273
120,0.5,0.2,"TC",23.2098341587935
105,0.35,0.2,"TC",25.727221214479
90,0.2,0.2,"TC",23.4346178770879
120,0.2,0.2,"TC",20.6814480425755
90,0.5,0.2,"TC",19.7500296447817
120,0.5,0.2,"TC",22.9433766905935
105,0.35,0.2,"TC",21.7381025663163
90,0.2,0.2,"TC",21.930728901823
120,0.2,0.2,"TC",21.8555017476501
90,0.5,0.2,"TC",19.8852822971116
120,0.5,0.2,"TC",20.4542499314686
105,0.35,0.2,"TC",20.94044303316
90,0.2,0.2,"TC",20.9264113598283
120,0.2,0.2,"TC",19.1295604890908
90,0.5,0.2,"TC",15.2131305913985
120,0.5,0.2,"TC",25.1733062830742
105,0.35,0.2,"TC",19.3946961272243
90,0.2,0.2,"TC",25.8445381541728
120,0.2,0.2,"TC",26.5030648009323
90,0.5,0.2,"TC",17.5135347103577
120,0.5,0.2,"TC",20.9149118607729
105,0.35,0.2,"TC",19.5326926995684
90,0.2,0.2,"TC",20.1692868948722
120,0.2,0.2,"TC",27.1164137240401
90,0.5,0.2,"TC",19.2061820251574
120,0.5,0.2,"TC",24.3153657389356
105,0.35,0.2,"TC",17.8891907031577
90,0.2,0.2,"TC",23.856724317735
120,0.2,0.2,"TC",18.3855704360671
90,0.5,0.2,"TC",21.662919235827
120,0.5,0.2,"TC",15.2394397538156
105,0.35,0.2,"TC",19.6532995151105
90,0.2,0.2,"TC",22.4644991262209
120,0.2,0.2,"TC",25.6466513224412
90,0.5,0.2,"TC",18.1709866385869
120,0.5,0.2,"TC",18.8113355343635
105,0.35,0.2,"TC",25.9303418538173
90,0.2,0.2,"TC",20.5925250694158
120,0.2,0.2,"TC",23.785912609955
90,0.5,0.2,"TC",21.0972615727335
120,0.5,0.2,"TC",22.3140224393647
105,0.35,0.2,"TC",24.1231239780214
90,0.2,0.2,"TC",20.2830710912614
120,0.2,0.2,"TC",18.1400925551426
90,0.5,0.2,"TC",12.8816826871035
120,0.5,0.2,"TC",21.8448838529143
105,0.35,0.2,"TC",18.7620272033838
90,0.2,0.2,"TC",26.1191974157415
120,0.2,0.2,"TC",22.1146200017169
90,0.5,0.2,"TC",21.1451676300985
120,0.5,0.2,"TC",20.1142867675773
105,0.35,0.2,"TC",20.5952583104078
90,0.2,0.2,"TC",25.3482528997475
120,0.2,0.2,"TC",19.4109584132412
90,0.5,0.2,"TC",23.6484826831562
120,0.5,0.2,"TC",18.486958314384
105,0.35,0.2,"TC",24.0769393841643
90,0.2,0.2,"TC",21.6155412955345
120,0.2,0.2,"TC",20.9175052632681
90,0.5,0.2,"TC",21.6017508733522
120,0.5,0.2,"TC",16.3170732531895
105,0.35,0.2,"TC",17.1146340167028
90,0.2,0.2,"TC",19.0821909967668
120,0.2,0.2,"TC",22.8247543422127
90,0.5,0.2,"TC",18.0940686063818
120,0.5,0.2,"TC",24.3281107829495
105,0.35,0.2,"TC",20.5081780469773
90,0.2,0.2,"TC",18.723250766014
120,0.2,0.2,"TC",26.0935970344482
90,0.5,0.2,"TC",18.5647876826464
120,0.5,0.2,"TC",23.5996773372554
105,0.35,0.2,"TC",22.2855787335751
90,0.2,0.2,"TC",26.2853964182555
120,0.2,0.2,"TC",19.0754636704101
90,0.5,0.2,"TC",24.2658489558056
120,0.5,0.2,"TC",20.6354616532394
105,0.35,0.2,"TC",19.6282702159164
90,0.2,0.2,"TC",22.1466004014346
120,0.2,0.2,"TC",15.2634866428828
90,0.5,0.2,"TC",18.6845028433549
120,0.5,0.2,"TC",17.303586243451
105,0.35,0.2,"TC",24.1328078701203
90,0.2,0.2,"TC",21.0639021627148
120,0.2,0.2,"TC",23.5048407992703
90,0.5,0.2,"TC",15.2703720209014
120,0.5,0.2,"TC",22.3719363255271
105,0.35,0.2,"TC",19.9928402223241
90,0.2,0.2,"TC",20.8577969467189
120,0.2,0.2,"TC",18.3555551663396
90,0.5,0.2,"TC",22.907313383843
120,0.5,0.2,"TC",12.4471393651254
105,0.35,0.2,"TC",19.9148480874588
90,0.2,0.2,"TC",24.6885438898189
120,0.2,0.2,"TC",17.4016299362582
90,0.5,0.2,"TC",20.3282172602491
120,0.5,0.2,"TC",23.8610942783301
105,0.35,0.2,"TC",24.4816607070435
90,0.2,0.2,"TC",25.8060940736888
120,0.2,0.2,"TC",18.4006357023621
90,0.5,0.2,"TC",17.8864348419203
120,0.5,0.2,"TC",14.0968683396511
105,0.35,0.2,"TC",17.8843209327024
90,0.2,0.2,"TC",22.3912636038422
120,0.2,0.2,"TC",24.8664144014201
90,0.5,0.2,"TC",22.5436892514732
120,0.5,0.2,"TC",24.6909777633501
105,0.35,0.2,"TC",18.8849937302861
90,0.2,0.2,"TC",16.4847234800567
120,0.2,0.2,"TC",22.1965399251806
90,0.5,0.2,"TC",23.3108135859252
120,0.5,0.2,"TC",24.1014552980517
105,0.35,0.2,"TC",20.7371447869669
90,0.2,0.2,"TC",23.8948543912968
120,0.2,0.2,"TC",21.2294565631694
90,0.5,0.2,"TC",18.5016250117341
120,0.5,0.2,"TC",22.8983828863479
105,0.35,0.2,"TC",16.2976068760864
90,0.2,0.2,"TC",21.5927963020568
120,0.2,0.2,"TC",20.7994229462149
90,0.5,0.2,"TC",21.1912143046746
120,0.5,0.2,"TC",23.6566425341399
105,0.35,0.2,"TC",21.8186331621845
90,0.2,0.2,"TC",18.4284367731996
120,0.2,0.2,"TC",20.9128901173307
90,0.5,0.2,"TC",21.4087852159362
120,0.5,0.2,"TC",19.9755593497377
105,0.35,0.2,"TC",25.8705923872215
