"Prev.Size","Prev.Length","Tile.Size","Top.Row","Browse.Time"
0.5146889,70,0.2,"TC",13.5722020796524
0.5146889,120,0.2,"TC",26.7933797671467
0.3732675,95,0.2,"TC",19.957750643779
0.6561103,95,0.2,"TC",14.9575485054338
0.5146889,70,0.2,"TC",21.6103716447118
0.5146889,120,0.2,"TC",18.5996188407901
0.3732675,95,0.2,"TC",22.8807813891702
0.6561103,95,0.2,"TC",16.1409231996193
0.5146889,70,0.2,"TC",16.9703883334172
0.5146889,120,0.2,"TC",13.810034854009
0.3732675,95,0.2,"TC",17.2958382491001
0.6561103,95,0.2,"TC",16.3949306143748
0.5146889,70,0.2,"TC",15.0968000357393
0.5146889,120,0.2,"TC",16.9034513411668
0.3732675,95,0.2,"TC",24.5008189395586
0.6561103,95,0.2,"TC",16.9667059869699
0.5146889,70,0.2,"TC",16.2021503148188
0.5146889,120,0.2,"TC",17.9503028756956
0.3732675,95,0.2,"TC",21.1195781052773
0.6561103,95,0.2,"TC",13.9245486241963
0.5146889,70,0.2,"TC",12.6735232172943
0.5146889,120,0.2,"TC",21.0280715924006
0.3732675,95,0.2,"TC",16.3386221562097
0.6561103,95,0.2,"TC",21.3408039082093
0.5146889,70,0.2,"TC",16.6866941971533
0.5146889,120,0.2,"TC",20.0641549955965
0.3732675,95,0.2,"TC",24.3953963946987
0.6561103,95,0.2,"TC",10.1566943892595
0.5146889,70,0.2,"TC",18.6106207596962
0.5146889,120,0.2,"TC",13.5512013463679
0.3732675,95,0.2,"TC",20.6672355187683
0.6561103,95,0.2,"TC",18.7453492652732
0.5146889,70,0.2,"TC",13.9518269928545
0.5146889,120,0.2,"TC",18.9571039449643
0.3732675,95,0.2,"TC",21.6580515281502
0.6561103,95,0.2,"TC",15.354111692095
0.5146889,70,0.2,"TC",14.4226445115285
0.5146889,120,0.2,"TC",20.0448800741271
0.3732675,95,0.2,"TC",22.3001707317986
0.6561103,95,0.2,"TC",20.1006142192348
0.5146889,70,0.2,"TC",17.5211853334748
0.5146889,120,0.2,"TC",21.5293880349805
0.3732675,95,0.2,"TC",16.9617421984612
0.6561103,95,0.2,"TC",18.8609062375396
0.5146889,70,0.2,"TC",20.1623183011938
0.5146889,120,0.2,"TC",18.5502750502912
0.3732675,95,0.2,"TC",24.774668601827
0.6561103,95,0.2,"TC",16.881282622643
0.5146889,70,0.2,"TC",16.4859614314467
0.5146889,120,0.2,"TC",18.5462902589572
0.3732675,95,0.2,"TC",15.4668492021057
0.6561103,95,0.2,"TC",15.103702209638
0.5146889,70,0.2,"TC",19.2354922699262
0.5146889,120,0.2,"TC",17.9206211687856
0.3732675,95,0.2,"TC",20.2669937278469
0.6561103,95,0.2,"TC",14.2744338450092
0.5146889,70,0.2,"TC",19.4278686098864
0.5146889,120,0.2,"TC",17.325992416163
0.3732675,95,0.2,"TC",13.1517282414234
0.6561103,95,0.2,"TC",15.5158300535762
0.5146889,70,0.2,"TC",18.1984473229433
0.5146889,120,0.2,"TC",21.1503814101996
0.3732675,95,0.2,"TC",18.0270510416014
0.6561103,95,0.2,"TC",14.953612156378
0.5146889,70,0.2,"TC",15.329443147951
0.5146889,120,0.2,"TC",19.1229353480333
0.3732675,95,0.2,"TC",16.2700325477465
0.6561103,95,0.2,"TC",14.2143696456963
0.5146889,70,0.2,"TC",14.1868058423345
0.5146889,120,0.2,"TC",17.6529607610708
0.3732675,95,0.2,"TC",21.4053959743211
0.6561103,95,0.2,"TC",8.92275024857258
0.5146889,70,0.2,"TC",17.7409546560828
0.5146889,120,0.2,"TC",20.5971463474943
0.3732675,95,0.2,"TC",18.0777867148337
0.6561103,95,0.2,"TC",11.4309283999535
0.5146889,70,0.2,"TC",21.6298011032061
0.5146889,120,0.2,"TC",20.001670231428
0.3732675,95,0.2,"TC",22.4650491345931
0.6561103,95,0.2,"TC",13.9703395531358
0.5146889,70,0.2,"TC",16.3288811040687
0.5146889,120,0.2,"TC",19.8778623383191
0.3732675,95,0.2,"TC",24.5608757616639
0.6561103,95,0.2,"TC",20.8373886408166
0.5146889,70,0.2,"TC",20.6461805331291
0.5146889,120,0.2,"TC",18.4545181296096
0.3732675,95,0.2,"TC",20.7693795499533
0.6561103,95,0.2,"TC",10.5423322253455
0.5146889,70,0.2,"TC",15.1923267148423
0.5146889,120,0.2,"TC",18.3842243865671
0.3732675,95,0.2,"TC",17.2176765867272
0.6561103,95,0.2,"TC",12.5779674384585
0.5146889,70,0.2,"TC",19.2636297964864
0.5146889,120,0.2,"TC",17.2767635249779
0.3732675,95,0.2,"TC",20.9046539867441
0.6561103,95,0.2,"TC",15.2798996564943
0.5146889,70,0.2,"TC",15.5282698228183
0.5146889,120,0.2,"TC",17.1551205625955
0.3732675,95,0.2,"TC",24.722000514246
0.6561103,95,0.2,"TC",15.3925754655162
0.5146889,70,0.2,"TC",16.7965700242823
0.5146889,120,0.2,"TC",21.3945320480097
0.3732675,95,0.2,"TC",20.3402374959916
0.6561103,95,0.2,"TC",19.2191523081685
0.5146889,70,0.2,"TC",14.0255029745525
0.5146889,120,0.2,"TC",21.5122758712086
0.3732675,95,0.2,"TC",16.4491463200834
0.6561103,95,0.2,"TC",16.5976527509922
0.5146889,70,0.2,"TC",22.3038671503835
0.5146889,120,0.2,"TC",17.7768296504162
0.3732675,95,0.2,"TC",15.5888168040215
0.6561103,95,0.2,"TC",18.7781518279242
0.5146889,70,0.2,"TC",20.0510702371653
0.5146889,120,0.2,"TC",23.379000576124
0.3732675,95,0.2,"TC",22.1751169312545
0.6561103,95,0.2,"TC",14.5917258546097
0.5146889,70,0.2,"TC",19.6663758122172
0.5146889,120,0.2,"TC",12.3596569768793
0.3732675,95,0.2,"TC",21.2176626892842
0.6561103,95,0.2,"TC",17.241586919295
0.5146889,70,0.2,"TC",12.874730746647
0.5146889,120,0.2,"TC",19.9727910172761
0.3732675,95,0.2,"TC",14.6194325768566
0.6561103,95,0.2,"TC",17.2645506881388
0.5146889,70,0.2,"TC",19.5368583879401
0.5146889,120,0.2,"TC",17.0449602949021
0.3732675,95,0.2,"TC",12.4836022895937
0.6561103,95,0.2,"TC",17.0455020042105
0.5146889,70,0.2,"TC",19.9380433950452
0.5146889,120,0.2,"TC",21.815154585961
0.3732675,95,0.2,"TC",21.2955668938052
0.6561103,95,0.2,"TC",15.8623884957957
0.5146889,70,0.2,"TC",16.8337917660446
0.5146889,120,0.2,"TC",17.0103647848843
0.3732675,95,0.2,"TC",13.0734926694165
0.6561103,95,0.2,"TC",19.8165304225703
0.5146889,70,0.2,"TC",12.3999323161875
0.5146889,120,0.2,"TC",18.8140063185012
0.3732675,95,0.2,"TC",15.5099924849764
0.6561103,95,0.2,"TC",16.2544670878424
0.5146889,70,0.2,"TC",16.8412670636811
0.5146889,120,0.2,"TC",20.2274202229955
0.3732675,95,0.2,"TC",18.9046654707519
0.6561103,95,0.2,"TC",12.7620721169395
0.5146889,70,0.2,"TC",25.3924413775829
0.5146889,120,0.2,"TC",20.5073088329356
0.3732675,95,0.2,"TC",16.4274820794216
0.6561103,95,0.2,"TC",19.2115609083858
0.5146889,70,0.2,"TC",20.5561692395911
0.5146889,120,0.2,"TC",16.9159668006735
0.3732675,95,0.2,"TC",15.9958010361529
0.6561103,95,0.2,"TC",19.0514257722358
0.5146889,70,0.2,"TC",20.6013805956853
0.5146889,120,0.2,"TC",18.212844653254
0.3732675,95,0.2,"TC",16.5099932816123
0.6561103,95,0.2,"TC",21.0063299849882
0.5146889,70,0.2,"TC",21.8038256008331
0.5146889,120,0.2,"TC",20.7606500913229
0.3732675,95,0.2,"TC",20.0681473401862
0.6561103,95,0.2,"TC",14.4686309041395
0.5146889,70,0.2,"TC",20.126363627754
0.5146889,120,0.2,"TC",17.7045051841216
0.3732675,95,0.2,"TC",19.2742047677389
0.6561103,95,0.2,"TC",14.9569347241287
0.5146889,70,0.2,"TC",22.8017528794633
0.5146889,120,0.2,"TC",19.0096653722242
0.3732675,95,0.2,"TC",21.515241786729
0.6561103,95,0.2,"TC",15.9882353175384
0.5146889,70,0.2,"TC",18.6008301098296
0.5146889,120,0.2,"TC",23.4648688509876
0.3732675,95,0.2,"TC",15.8728937891544
0.6561103,95,0.2,"TC",15.4302796315358
0.5146889,70,0.2,"TC",12.9717856542987
0.5146889,120,0.2,"TC",21.1927111897401
0.3732675,95,0.2,"TC",16.2661062441733
0.6561103,95,0.2,"TC",18.6859606328042
0.5146889,70,0.2,"TC",18.2193420666962
0.5146889,120,0.2,"TC",19.7000684497468
0.3732675,95,0.2,"TC",21.2973419902866
0.6561103,95,0.2,"TC",11.4338575728488
0.5146889,70,0.2,"TC",19.137849823887
0.5146889,120,0.2,"TC",17.853489421399
0.3732675,95,0.2,"TC",19.6894118298522
0.6561103,95,0.2,"TC",17.1364764765162
0.5146889,70,0.2,"TC",13.4674983830889
0.5146889,120,0.2,"TC",14.9012547803308
0.3732675,95,0.2,"TC",20.0427895520223
0.6561103,95,0.2,"TC",18.483661936769
0.5146889,70,0.2,"TC",17.8660248570864
0.5146889,120,0.2,"TC",23.0076460624041
0.3732675,95,0.2,"TC",17.4994459355561
0.6561103,95,0.2,"TC",10.2983378518119
0.5146889,70,0.2,"TC",15.7962208543568
0.5146889,120,0.2,"TC",17.9687729578496
0.3732675,95,0.2,"TC",17.6238135271789
0.6561103,95,0.2,"TC",20.0325837790346
0.5146889,70,0.2,"TC",13.7252163532687
0.5146889,120,0.2,"TC",18.6483941289012
0.3732675,95,0.2,"TC",20.7987030574212
0.6561103,95,0.2,"TC",18.7505739126544
0.5146889,70,0.2,"TC",23.7655839155534
0.5146889,120,0.2,"TC",15.6658262198214
0.3732675,95,0.2,"TC",22.013166378863
0.6561103,95,0.2,"TC",15.2423239506436
0.5146889,70,0.2,"TC",14.6367033065179
0.5146889,120,0.2,"TC",16.5664958797207
0.3732675,95,0.2,"TC",20.8731399590151
0.6561103,95,0.2,"TC",14.6913277176767
0.5146889,70,0.2,"TC",16.1540170649672
0.5146889,120,0.2,"TC",17.5908861521661
0.3732675,95,0.2,"TC",16.20981813897
0.6561103,95,0.2,"TC",15.7513363753018
0.5146889,70,0.2,"TC",21.7444337845285
0.5146889,120,0.2,"TC",17.0282481163423
0.3732675,95,0.2,"TC",15.0524630042621
0.6561103,95,0.2,"TC",13.4873772599711
0.5146889,70,0.2,"TC",13.0161832393445
0.5146889,120,0.2,"TC",22.4207719364807
0.3732675,95,0.2,"TC",16.049552549609
0.6561103,95,0.2,"TC",13.1873038153272
0.5146889,70,0.2,"TC",21.1157732332814
0.5146889,120,0.2,"TC",22.821227564048
0.3732675,95,0.2,"TC",19.3789557380372
0.6561103,95,0.2,"TC",11.8650983382408
0.5146889,70,0.2,"TC",17.6267434314434
0.5146889,120,0.2,"TC",23.9172177902139
0.3732675,95,0.2,"TC",20.900308137587
0.6561103,95,0.2,"TC",15.7924829369095
0.5146889,70,0.2,"TC",20.6522594962264
0.5146889,120,0.2,"TC",20.8107137694185
0.3732675,95,0.2,"TC",15.6134193045937
0.6561103,95,0.2,"TC",19.8175695635043
0.5146889,70,0.2,"TC",22.3753859049512
0.5146889,120,0.2,"TC",18.957450681721
0.3732675,95,0.2,"TC",22.3691604214651
0.6561103,95,0.2,"TC",18.4440004725707
0.5146889,70,0.2,"TC",18.5783135074458
0.5146889,120,0.2,"TC",21.6623540786399
0.3732675,95,0.2,"TC",16.3459079495253
0.6561103,95,0.2,"TC",11.9123953884497
0.5146889,70,0.2,"TC",20.1522496767806
0.5146889,120,0.2,"TC",17.8120407812125
0.3732675,95,0.2,"TC",12.0084741247363
0.6561103,95,0.2,"TC",16.7216419243748
0.5146889,70,0.2,"TC",19.0310429931572
0.5146889,120,0.2,"TC",24.7485779862526
0.3732675,95,0.2,"TC",15.9440471763367
0.6561103,95,0.2,"TC",15.1655290546723
0.5146889,70,0.2,"TC",16.4367198929772
0.5146889,120,0.2,"TC",18.6175063394734
0.3732675,95,0.2,"TC",15.766921916798
0.6561103,95,0.2,"TC",17.81000494426
0.5146889,70,0.2,"TC",15.9035058706915
0.5146889,120,0.2,"TC",18.7216507923842
0.3732675,95,0.2,"TC",20.1516724485636
0.6561103,95,0.2,"TC",14.4898541517766
0.5146889,70,0.2,"TC",20.3587355147754
0.5146889,120,0.2,"TC",22.4644315418681
0.3732675,95,0.2,"TC",18.9708621870825
0.6561103,95,0.2,"TC",14.4516530568876
0.5146889,70,0.2,"TC",18.1159915377224
0.5146889,120,0.2,"TC",14.9194630108643
0.3732675,95,0.2,"TC",17.786845479135
0.6561103,95,0.2,"TC",15.9978350060669
0.5146889,70,0.2,"TC",19.878085107612
0.5146889,120,0.2,"TC",17.3263110629531
0.3732675,95,0.2,"TC",15.392536150062
0.6561103,95,0.2,"TC",17.9652019461465
0.5146889,70,0.2,"TC",19.3459322420333
0.5146889,120,0.2,"TC",20.1290745989735
0.3732675,95,0.2,"TC",20.7612794298481
0.6561103,95,0.2,"TC",19.6833855103185
0.5146889,70,0.2,"TC",16.6668516461951
0.5146889,120,0.2,"TC",19.6790444275168
0.3732675,95,0.2,"TC",22.0125463696749
0.6561103,95,0.2,"TC",15.7307747277913
0.5146889,70,0.2,"TC",17.6794541864551
0.5146889,120,0.2,"TC",29.6093292865743
0.3732675,95,0.2,"TC",21.1254065811668
0.6561103,95,0.2,"TC",11.1194759744901
0.5146889,70,0.2,"TC",20.6483227617043
0.5146889,120,0.2,"TC",16.6077686970579
0.3732675,95,0.2,"TC",21.4725824115795
0.6561103,95,0.2,"TC",14.9866548375772
0.5146889,70,0.2,"TC",16.2799739090211
0.5146889,120,0.2,"TC",19.2957249713742
0.3732675,95,0.2,"TC",22.107303433712
0.6561103,95,0.2,"TC",14.0052681348395
0.5146889,70,0.2,"TC",22.4541210690289
0.5146889,120,0.2,"TC",19.0999972329651
0.3732675,95,0.2,"TC",17.7042592327787
0.6561103,95,0.2,"TC",16.7217087139482
0.5146889,70,0.2,"TC",19.0340082558777
0.5146889,120,0.2,"TC",18.8128305181759
0.3732675,95,0.2,"TC",21.485114794866
0.6561103,95,0.2,"TC",22.0615296401267
0.5146889,70,0.2,"TC",16.7839448233937
0.5146889,120,0.2,"TC",22.7537025184877
0.3732675,95,0.2,"TC",25.8844789279688
0.6561103,95,0.2,"TC",15.6806503614517
0.5146889,70,0.2,"TC",19.5552238345513
0.5146889,120,0.2,"TC",17.9453607501354
0.3732675,95,0.2,"TC",21.4440900186734
0.6561103,95,0.2,"TC",15.5209502880322
0.5146889,70,0.2,"TC",19.2873465058207
0.5146889,120,0.2,"TC",18.9759825234061
0.3732675,95,0.2,"TC",13.6429155533699
0.6561103,95,0.2,"TC",14.6447676603353
0.5146889,70,0.2,"TC",23.5532435371977
0.5146889,120,0.2,"TC",19.5459766067539
0.3732675,95,0.2,"TC",17.7357827997369
0.6561103,95,0.2,"TC",20.901166863079
0.5146889,70,0.2,"TC",11.6531030113688
0.5146889,120,0.2,"TC",19.5163782878664
0.3732675,95,0.2,"TC",21.0926058305758
0.6561103,95,0.2,"TC",11.9244765709956
0.5146889,70,0.2,"TC",16.8639243042656
0.5146889,120,0.2,"TC",23.0317511477307
0.3732675,95,0.2,"TC",16.4636662768471
0.6561103,95,0.2,"TC",14.4327644630544
0.5146889,70,0.2,"TC",21.8372020469093
0.5146889,120,0.2,"TC",13.730077597281
0.3732675,95,0.2,"TC",16.1515587954105
0.6561103,95,0.2,"TC",17.4840231828146
0.5146889,70,0.2,"TC",22.5613191164507
0.5146889,120,0.2,"TC",23.6511085500384
0.3732675,95,0.2,"TC",18.6568925852492
0.6561103,95,0.2,"TC",20.8378033000837
0.5146889,70,0.2,"TC",21.5149183675375
0.5146889,120,0.2,"TC",14.8589378781987
0.3732675,95,0.2,"TC",19.1424032348551
0.6561103,95,0.2,"TC",15.8638083802513
0.5146889,70,0.2,"TC",17.4638799099889
0.5146889,120,0.2,"TC",22.468270614401
0.3732675,95,0.2,"TC",21.2712575085744
0.6561103,95,0.2,"TC",17.7800898174129
0.5146889,70,0.2,"TC",21.9686077574679
0.5146889,120,0.2,"TC",20.1496885695569
0.3732675,95,0.2,"TC",22.1984424012947
0.6561103,95,0.2,"TC",14.8150998970173
0.5146889,70,0.2,"TC",20.1911378453264
0.5146889,120,0.2,"TC",18.8189666741561
0.3732675,95,0.2,"TC",16.6952309740774
0.6561103,95,0.2,"TC",15.6945758209208
0.5146889,70,0.2,"TC",18.2914371853183
0.5146889,120,0.2,"TC",17.600968369154
0.3732675,95,0.2,"TC",22.6714502163561
0.6561103,95,0.2,"TC",13.676652865114
0.5146889,70,0.2,"TC",16.9231579706004
0.5146889,120,0.2,"TC",19.1310956260631
0.3732675,95,0.2,"TC",15.7420035597589
0.6561103,95,0.2,"TC",19.8873391531576
0.5146889,70,0.2,"TC",23.0267764872005
0.5146889,120,0.2,"TC",15.902970892805
0.3732675,95,0.2,"TC",17.0888583454983
0.6561103,95,0.2,"TC",17.1539208317556
0.5146889,70,0.2,"TC",19.9241808729638
0.5146889,120,0.2,"TC",13.6149553938391
0.3732675,95,0.2,"TC",18.6504347915624
0.6561103,95,0.2,"TC",18.571602040699
0.5146889,70,0.2,"TC",15.5498861389859
0.5146889,120,0.2,"TC",17.5501568070348
0.3732675,95,0.2,"TC",20.0319263034765
0.6561103,95,0.2,"TC",17.8471172835691
0.5146889,70,0.2,"TC",18.9086147302295
0.5146889,120,0.2,"TC",17.2073534040414
0.3732675,95,0.2,"TC",17.7475004403965
0.6561103,95,0.2,"TC",13.0989364349693
0.5146889,70,0.2,"TC",20.3118571490367
0.5146889,120,0.2,"TC",20.8550330169155
0.3732675,95,0.2,"TC",21.2968611243687
0.6561103,95,0.2,"TC",16.8428670733124
0.5146889,70,0.2,"TC",16.9161380066407
0.5146889,120,0.2,"TC",22.9156141253877
0.3732675,95,0.2,"TC",22.0338602824257
0.6561103,95,0.2,"TC",20.2088644813676
0.5146889,70,0.2,"TC",14.9995772421507
0.5146889,120,0.2,"TC",13.0272161150944
0.3732675,95,0.2,"TC",14.8373652549009
0.6561103,95,0.2,"TC",8.43597307145864
0.5146889,70,0.2,"TC",19.0374196076968
0.5146889,120,0.2,"TC",16.4851773065379
0.3732675,95,0.2,"TC",17.2757369038774
0.6561103,95,0.2,"TC",10.3421449200652
0.5146889,70,0.2,"TC",12.2582933011462
0.5146889,120,0.2,"TC",8.54447460538826
0.3732675,95,0.2,"TC",22.4263137893547
0.6561103,95,0.2,"TC",20.2721825767141
0.5146889,70,0.2,"TC",17.27755429136
0.5146889,120,0.2,"TC",21.8378729297091
0.3732675,95,0.2,"TC",15.5916237230962
0.6561103,95,0.2,"TC",14.4231773457824
0.5146889,70,0.2,"TC",17.8380624091853
0.5146889,120,0.2,"TC",19.085465812628
0.3732675,95,0.2,"TC",21.0667304348972
0.6561103,95,0.2,"TC",20.8822725113791
0.5146889,70,0.2,"TC",18.0148950204192
0.5146889,120,0.2,"TC",20.5349306447657
0.3732675,95,0.2,"TC",23.8673583708157
0.6561103,95,0.2,"TC",18.281281257043
0.5146889,70,0.2,"TC",14.0582527300316
0.5146889,120,0.2,"TC",15.6264957169722
0.3732675,95,0.2,"TC",16.4612121723402
0.6561103,95,0.2,"TC",12.9029185057618
0.5146889,70,0.2,"TC",15.349038099083
0.5146889,120,0.2,"TC",21.2307204962443
0.3732675,95,0.2,"TC",15.8634287126458
0.6561103,95,0.2,"TC",14.5170976275742
0.5146889,70,0.2,"TC",16.51054873383
0.5146889,120,0.2,"TC",17.4534353068424
0.3732675,95,0.2,"TC",21.5434440204
0.6561103,95,0.2,"TC",17.0268075761929
0.5146889,70,0.2,"TC",17.0077489978644
0.5146889,120,0.2,"TC",18.7721841446716
0.3732675,95,0.2,"TC",17.5090192957047
0.6561103,95,0.2,"TC",13.6951701641125
0.5146889,70,0.2,"TC",20.0266488258192
0.5146889,120,0.2,"TC",16.6258261336088
