"Y","ColourCode","ProdType"
53.9616499409498,"No","Vape"
48.4250173815183,"No","Vape"
36.2890715280517,"No","Vape"
9.13265241607039,"No","Vape"
48.6660903452292,"No","Vape"
32.3080617899692,"No","Vape"
25.220961161284,"No","Vape"
61.2382188929058,"No","Vape"
62.5498561237405,"No","Vape"
57.4414526603468,"No","Vape"
30.6156153061235,"No","Vape"
45.5773294179295,"No","Vape"
59.2927975660486,"No","Vape"
26.8477356912048,"No","Vape"
46.4296947968854,"No","Vape"
57.2916475847647,"No","Vape"
40.2153398702148,"No","Vape"
41.1254720127415,"No","Vape"
17.9550022638176,"No","Vape"
50.088670653663,"No","Vape"
38.5054719744913,"No","Vape"
41.9590694838214,"No","Vape"
31.8614227078946,"No","Vape"
43.948103483339,"No","Vape"
43.6804745945656,"No","Vape"
49.0881597592478,"No","Vape"
34.5439112508498,"No","Vape"
60.7129035858782,"No","Vape"
58.53686169832,"No","Vape"
49.6665821227983,"No","Vape"
29.7491035681164,"No","Vape"
65.6064816060692,"No","Vape"
80.8459713923136,"No","Vape"
71.6061462822076,"No","Vape"
48.2892836764198,"No","Vape"
45.1319312106224,"No","Vape"
50.3467267434494,"No","Vape"
54.4919499738194,"No","Vape"
74.7730270087589,"No","Vape"
59.3898706083079,"No","Vape"
23.2923540821766,"No","Vape"
62.0246400465165,"No","Vape"
65.8377420598017,"No","Vape"
54.7492155883293,"No","Vape"
65.7416047183135,"No","Vape"
50.5184130509151,"No","Vape"
46.6935227821585,"No","Vape"
53.0739229439686,"No","Vape"
29.8194314413426,"No","Vape"
64.359005312132,"No","Vape"
56.2336154213985,"No","Vape"
46.1866975446507,"No","Vape"
76.400039357819,"No","Vape"
23.6703038526212,"No","Vape"
53.1332986779019,"No","Vape"
79.195930228451,"No","Vape"
76.5390422375832,"No","Vape"
52.8167067403764,"No","Vape"
61.5079267451578,"No","Vape"
36.8494882190532,"No","Vape"
59.053375314313,"No","Vape"
40.5792534953087,"No","Vape"
35.3825658362685,"No","Vape"
71.650142909629,"No","Vape"
51.5522508896831,"No","Vape"
72.1012902262072,"No","Vape"
49.759801561239,"No","Vape"
45.224270255839,"No","Vape"
38.9109175905458,"No","Vape"
44.3154580648671,"No","Vape"
46.2754749033554,"No","Vape"
19.2890346290565,"No","Vape"
32.3474464097164,"No","Vape"
62.7625318530116,"No","Vape"
27.697778027677,"No","Vape"
33.044985584723,"No","Vape"
38.5645463515892,"No","Vape"
14.7176896634937,"No","Vape"
60.4801267187889,"No","Vape"
81.3324847536975,"No","Vape"
44.0906575131107,"No","Vape"
53.31024612064,"No","Vape"
51.3324130981565,"No","Vape"
56.1369668705869,"No","Vape"
41.2612526441886,"No","Vape"
41.5970990193034,"No","Vape"
70.672779979495,"No","Vape"
59.6669807340788,"No","Vape"
57.5705187105137,"No","Vape"
50.7796001736955,"No","Vape"
58.1201917215163,"No","Vape"
30.216024208768,"No","Vape"
9.50759686431473,"No","Vape"
54.670329132038,"No","Vape"
57.2930949723313,"No","Vape"
39.8451415820961,"No","Vape"
35.6520490456206,"No","Vape"
46.4586329105202,"No","Vape"
61.8037872528266,"No","Vape"
53.4411036541318,"No","Vape"
39.3927944344099,"No","Vape"
43.1115863501667,"No","Vape"
37.9181272619071,"No","Vape"
38.390367460255,"No","Vape"
53.9495118191404,"No","Vape"
45.2710907111375,"No","Vape"
32.5309651885253,"No","Vape"
57.9965250321522,"No","Vape"
54.4381228212684,"No","Vape"
33.1158939858561,"No","Vape"
51.2148546590514,"No","Vape"
58.1144732561965,"No","Vape"
37.3248625493042,"No","Vape"
41.7747369598595,"No","Vape"
60.4268957045544,"No","Vape"
32.8158982874589,"No","Vape"
25.068370411282,"No","Vape"
36.8264694245679,"No","Vape"
23.7314845852749,"No","Vape"
40.7259188887479,"No","Vape"
61.5623647861935,"No","Vape"
49.3890522093529,"No","Vape"
68.2641511289128,"No","Vape"
38.2451772518366,"No","Vape"
75.0369626147304,"No","Vape"
21.017272123862,"No","Vape"
51.5940332199072,"No","Vape"
35.7335435705978,"No","Vape"
59.9240087055949,"No","Vape"
47.8698307236703,"No","Vape"
59.6640453789781,"No","Vape"
51.3861498228814,"No","Vape"
48.1679429353756,"No","Vape"
48.8240048432763,"No","Vape"
54.5329601403336,"No","Vape"
74.894508671453,"No","Vape"
75.3536778730104,"No","Vape"
44.9164442272296,"No","Vape"
26.6265531055324,"No","Vape"
34.440862547827,"No","Vape"
48.806023229898,"No","Vape"
49.1232993934188,"No","Vape"
62.1522796062822,"No","Vape"
25.0518932119521,"No","Vape"
45.551472129116,"No","Vape"
46.0562281947566,"No","Vape"
46.38062173517,"No","Vape"
50.3319181055615,"No","Vape"
42.0940216736264,"No","Vape"
41.9919577701309,"No","Vape"
30.7321674337948,"No","Vape"
30.0637009464488,"No","Vape"
81.688866811302,"No","Vape"
45.2323842845003,"No","Vape"
62.3705730396528,"No","Vape"
32.8408284864125,"No","Vape"
71.1992542417119,"No","Vape"
23.5549492441976,"No","Vape"
43.2864858136552,"No","Vape"
46.5224349659849,"No","Vape"
14.7286853899916,"No","Vape"
45.2239385236039,"No","Vape"
50.3621573551465,"No","Vape"
45.5069978927947,"No","Vape"
51.7691762275233,"No","Vape"
50.6887330364336,"No","Vape"
27.5993662865949,"No","Vape"
66.5875430697008,"No","Vape"
61.7073714803931,"No","Vape"
65.8855535379278,"No","Vape"
29.2373773157547,"No","Vape"
56.4578876279054,"No","Vape"
41.2935404250911,"No","Vape"
54.2354674109827,"No","Vape"
55.3039689651538,"No","Vape"
66.8130328143016,"No","Vape"
43.2918284642729,"No","Vape"
57.7321365226914,"No","Vape"
48.0440620944696,"No","Vape"
34.7450501291267,"No","Vape"
43.2022848927794,"No","Vape"
58.2354340022294,"No","Vape"
46.449344979678,"No","Vape"
43.4919315323407,"No","Vape"
6.43413226392775,"Yes","Flower"
33.34748270344,"Yes","Flower"
16.1387293192899,"Yes","Flower"
3.55937892962387,"Yes","Flower"
12.9556411265666,"Yes","Flower"
37.4392049795801,"Yes","Flower"
18.8674006902169,"Yes","Flower"
34.4846142044923,"Yes","Flower"
36.5496758529754,"Yes","Flower"
47.3847025518926,"Yes","Flower"
34.6401307113633,"Yes","Flower"
60.4548314980884,"Yes","Flower"
6.93550810911368,"Yes","Flower"
33.0344068666272,"Yes","Flower"
41.6273374873374,"Yes","Flower"
41.5227921319887,"Yes","Flower"
41.6769313912055,"Yes","Flower"
34.5994703639528,"Yes","Flower"
15.6413087033838,"Yes","Flower"
48.2309340874438,"Yes","Flower"
38.893983352054,"Yes","Flower"
54.4945106897297,"Yes","Flower"
18.2838290047306,"Yes","Flower"
45.4691599533872,"Yes","Flower"
32.0286841773596,"Yes","Flower"
17.0282402160022,"Yes","Flower"
34.6955672784419,"Yes","Flower"
34.4724958135405,"Yes","Flower"
32.2873551133565,"Yes","Flower"
56.4514549698275,"Yes","Flower"
19.8213546514037,"Yes","Flower"
36.2395880344961,"Yes","Flower"
26.542287545226,"Yes","Flower"
9.86889882122771,"Yes","Flower"
50.7930345528985,"Yes","Flower"
36.4340434065674,"Yes","Flower"
37.2996548484122,"Yes","Flower"
38.2880032149135,"Yes","Flower"
40.0205060134756,"Yes","Flower"
44.9137501023867,"Yes","Flower"
20.1300389922989,"Yes","Flower"
27.9296924978615,"Yes","Flower"
45.5618616802286,"Yes","Flower"
27.1979446007704,"Yes","Flower"
40.835504657461,"Yes","Flower"
17.3177381701056,"Yes","Flower"
47.2232286345051,"Yes","Flower"
31.4089826273448,"Yes","Flower"
61.4841462047876,"Yes","Flower"
42.598067720645,"Yes","Flower"
46.7444578901583,"Yes","Flower"
17.7604833040645,"Yes","Flower"
22.4745118247987,"Yes","Flower"
49.8380334384647,"Yes","Flower"
54.3910164095057,"Yes","Flower"
44.2788573230761,"Yes","Flower"
44.3494173730439,"Yes","Flower"
51.152615792056,"Yes","Flower"
4.24327410485935,"Yes","Flower"
56.0236770634574,"Yes","Flower"
36.5762487857806,"Yes","Flower"
15.361670050455,"Yes","Flower"
18.2952194611278,"Yes","Flower"
36.4039886315049,"Yes","Flower"
21.720573080778,"Yes","Flower"
42.9690587323601,"Yes","Flower"
49.3163164771872,"Yes","Flower"
23.7771048090303,"Yes","Flower"
32.123021090954,"Yes","Flower"
46.4453790179381,"Yes","Flower"
21.0993155623103,"Yes","Flower"
27.3416808752892,"Yes","Flower"
28.4525534389778,"Yes","Flower"
29.6657936415426,"Yes","Flower"
25.1508772888922,"Yes","Flower"
37.1618018425386,"Yes","Flower"
47.7100093753853,"Yes","Flower"
10.9076991167276,"Yes","Flower"
17.5122292662535,"Yes","Flower"
22.7795612434386,"Yes","Flower"
37.8338618780799,"Yes","Flower"
49.2380744581494,"Yes","Flower"
14.6864808773386,"Yes","Flower"
23.3384122370488,"Yes","Flower"
12.5776742355687,"Yes","Flower"
44.450413610419,"Yes","Flower"
53.254558954577,"Yes","Flower"
35.5738969676518,"Yes","Flower"
26.4438242356184,"Yes","Flower"
37.7371949940237,"Yes","Flower"
23.3307267454066,"Yes","Flower"
19.8387652584111,"Yes","Flower"
41.251260248476,"Yes","Flower"
46.6344748188208,"Yes","Flower"
30.7940319502164,"Yes","Flower"
8.97538178808514,"Yes","Flower"
27.817103705562,"Yes","Flower"
48.0466952888847,"Yes","Flower"
45.1301597918792,"Yes","Flower"
29.4216945965951,"Yes","Flower"
22.1998963987586,"Yes","Flower"
38.9472556909833,"Yes","Flower"
69.6931677896348,"Yes","Flower"
31.5809623067514,"Yes","Flower"
4.65079291758533,"Yes","Flower"
31.7548781653954,"Yes","Flower"
60.7424444632769,"Yes","Flower"
35.6443987905406,"Yes","Flower"
43.2409590599631,"Yes","Flower"
36.384686680824,"Yes","Flower"
32.1207094499729,"Yes","Flower"
40.531419726945,"Yes","Flower"
10.3938603562751,"Yes","Flower"
46.0358786691442,"Yes","Flower"
14.521385008178,"Yes","Flower"
45.0009891023638,"Yes","Flower"
61.6610611105249,"Yes","Flower"
10.4155453282432,"Yes","Flower"
18.3625651884388,"Yes","Flower"
33.6811492260102,"Yes","Flower"
18.1905678583305,"Yes","Flower"
1.07437286567423,"Yes","Flower"
41.6941505331876,"Yes","Flower"
43.7342565708915,"Yes","Flower"
23.4628936509503,"Yes","Flower"
37.0361802245877,"Yes","Flower"
11.1448543699313,"Yes","Flower"
33.6834230921309,"Yes","Flower"
39.3111989975196,"Yes","Flower"
31.3600327917753,"Yes","Flower"
39.108201130631,"Yes","Flower"
44.4242491352282,"Yes","Flower"
5.34940675677213,"Yes","Flower"
30.2776609843228,"Yes","Flower"
47.8825191065582,"Yes","Flower"
31.0313560639753,"Yes","Flower"
9.17194313186377,"Yes","Flower"
46.9548742099005,"Yes","Flower"
18.6826724290878,"Yes","Flower"
37.1965895180254,"Yes","Flower"
20.4767652709338,"Yes","Flower"
8.14617283243285,"Yes","Flower"
44.2312361219554,"Yes","Flower"
7.23025513449921,"Yes","Flower"
48.831994731092,"Yes","Flower"
35.5594266421221,"Yes","Flower"
20.1214515526775,"Yes","Flower"
29.7654295579593,"Yes","Flower"
28.2933058986872,"Yes","Flower"
31.0016722627239,"Yes","Flower"
23.0111841228033,"Yes","Flower"
32.5016417252357,"Yes","Flower"
23.5532392143616,"Yes","Flower"
7.79944306251481,"Yes","Flower"
3.11215094773204,"Yes","Flower"
23.4487556867188,"Yes","Flower"
38.3280994551286,"Yes","Flower"
24.3129374974028,"Yes","Flower"
34.4657165777844,"Yes","Flower"
20.8250887791904,"Yes","Flower"
7.97221821996656,"Yes","Flower"
46.2121761448608,"Yes","Flower"
0.120215936306089,"Yes","Flower"
37.0695107257447,"Yes","Flower"
35.828725102333,"Yes","Flower"
24.5160528971026,"Yes","Flower"
32.8258772166321,"Yes","Flower"
40.2809510346101,"Yes","Flower"
46.4721588828,"Yes","Flower"
12.8493900300016,"Yes","Flower"
31.8105387679202,"Yes","Flower"
23.3475359420107,"Yes","Flower"
9.23946842410013,"Yes","Flower"
12.2464831114426,"Yes","Flower"
21.2759652816768,"Yes","Flower"
44.8057605644655,"Yes","Flower"
35.8618438273874,"Yes","Flower"
16.8984817589261,"Yes","Flower"
17.4331489528191,"Yes","Flower"
10.6268782585676,"Yes","Flower"
37.4661555726749,"Yes","Flower"
28.1287494062646,"Yes","Flower"
30.9434376278039,"Yes","Flower"
24.7277928499881,"Yes","Flower"
52.3287547308211,"Yes","Flower"
36.81539289772,"Yes","Flower"
31.5976579199052,"Yes","Flower"
33.8524150884961,"Yes","Flower"
34.1073178496779,"Yes","Flower"
21.0603904356792,"Yes","Flower"
47.2868088792869,"Yes","Flower"
35.7625970587291,"Yes","Flower"
65.3345403296118,"Yes","Flower"
22.5297847939056,"Yes","Flower"
39.7473682008293,"Yes","Flower"
68.2043819582778,"Yes","Flower"
41.8152438432414,"Yes","Flower"
20.5522486541115,"Yes","Flower"
19.4387740542663,"Yes","Flower"
32.9080962262648,"Yes","Flower"
24.2709511855399,"Yes","Flower"
36.8907716887113,"Yes","Flower"
17.664012242964,"Yes","Flower"
41.8357598524291,"Yes","Flower"
27.1504259744073,"Yes","Flower"
33.1729835607998,"Yes","Flower"
7.85165857154467,"Yes","Flower"
21.296695987888,"Yes","Flower"
47.5941137511583,"Yes","Flower"
31.9920570202196,"Yes","Flower"
40.3763387957041,"Yes","Flower"
38.7314670393373,"Yes","Flower"
27.6481584962897,"Yes","Flower"
54.8942036390892,"Yes","Flower"
30.1115542425597,"Yes","Flower"
14.8311370634021,"Yes","Flower"
21.9642157886515,"Yes","Flower"
8.48842127149599,"Yes","Flower"
10.8784511693956,"Yes","Flower"
24.662336397354,"Yes","Flower"
24.0999882899411,"Yes","Flower"
31.6476955870119,"Yes","Flower"
42.8393591141806,"Yes","Flower"
58.1271558168609,"Yes","Flower"
54.7772714095507,"Yes","Flower"
42.5198688249951,"Yes","Flower"
39.9715559956965,"Yes","Flower"
10.0831736013659,"Yes","Flower"
16.8169138336991,"Yes","Flower"
30.4875599531812,"Yes","Flower"
38.6272030046316,"Yes","Flower"
36.29513170849,"Yes","Flower"
28.4576062825102,"Yes","Flower"
36.3947290655726,"Yes","Flower"
62.4338140963546,"Yes","Flower"
33.6480095759719,"Yes","Flower"
16.4815195429172,"Yes","Flower"
21.006826270689,"Yes","Flower"
5.39228001491573,"Yes","Flower"
35.6469305506483,"Yes","Flower"
21.7023394064601,"Yes","Flower"
18.0164703737686,"Yes","Flower"
25.5891557707078,"Yes","Flower"
42.096397325167,"Yes","Flower"
36.6639038155675,"Yes","Flower"
21.1913764138987,"Yes","Flower"
57.1642502086116,"Yes","Flower"
38.13076010414,"Yes","Flower"
2.10488349589246,"Yes","Flower"
12.3779811281887,"Yes","Flower"
30.1020887261006,"Yes","Flower"
42.5557837715922,"Yes","Flower"
41.4599431474618,"Yes","Flower"
26.1083171047402,"Yes","Flower"
14.5975323084086,"Yes","Flower"
7.38400682293052,"Yes","Flower"
13.3110506650975,"Yes","Flower"
9.28313654366939,"Yes","Flower"
0.492060227800714,"Yes","Flower"
35.1820260157601,"Yes","Flower"
51.1354386045835,"Yes","Flower"
14.2666122115899,"Yes","Flower"
48.5950970169738,"Yes","Flower"
53.066512785216,"Yes","Flower"
26.7252348280458,"Yes","Flower"
32.3626356137132,"Yes","Flower"
25.3789544029002,"Yes","Flower"
25.7795898404573,"Yes","Flower"
39.4489343418684,"Yes","Flower"
31.2802836670433,"Yes","Flower"
17.1701976737888,"Yes","Flower"
49.7827158636755,"Yes","Flower"
46.9267168211747,"Yes","Flower"
28.8635072336215,"Yes","Flower"
29.6764821058614,"Yes","Flower"
19.0699982405558,"Yes","Flower"
23.3476144552975,"Yes","Flower"
19.9872827849613,"Yes","Flower"
42.995165676721,"Yes","Flower"
63.5443034231294,"Yes","Flower"
39.7630670406062,"Yes","Flower"
53.426627784352,"Yes","Flower"
23.9365055649344,"Yes","Flower"
47.0231610842983,"Yes","Flower"
54.463020387866,"Yes","Flower"
2.63792855684926,"Yes","Flower"
15.92574259003,"Yes","Flower"
42.9875648868809,"Yes","Flower"
33.3055632246018,"Yes","Flower"
29.7024036952767,"Yes","Flower"
0.366016042980984,"Yes","Flower"
6.81248747581748,"Yes","Flower"
1.42128788371497,"Yes","Flower"
29.970897330405,"Yes","Flower"
18.3034293900916,"Yes","Flower"
33.2360944641204,"Yes","Flower"
17.1574711198148,"Yes","Flower"
28.9154975371132,"Yes","Flower"
51.5763176423465,"Yes","Flower"
31.5302991800872,"Yes","Flower"
6.25594928525003,"Yes","Flower"
36.0997472756585,"Yes","Flower"
63.387457500284,"Yes","Flower"
37.856406559684,"Yes","Flower"
42.6447287638475,"Yes","Flower"
48.7885320642271,"Yes","Flower"
47.2261068644614,"Yes","Flower"
42.027490978296,"Yes","Flower"
27.0080437575867,"Yes","Flower"
41.1521428162399,"Yes","Flower"
17.505162006815,"Yes","Flower"
33.0699238361713,"Yes","Flower"
19.8075243466631,"Yes","Flower"
25.6109045484807,"Yes","Flower"
46.132613176526,"Yes","Flower"
33.2745713387334,"Yes","Flower"
17.2250058150847,"Yes","Flower"
10.6593080304916,"Yes","Flower"
25.1828545115802,"Yes","Flower"
64.0558360045887,"Yes","Flower"
46.9243642766307,"Yes","Flower"
40.8271958961363,"Yes","Flower"
52.6681559176335,"Yes","Flower"
39.4574487284699,"Yes","Flower"
46.792122468714,"Yes","Flower"
17.403886411481,"Yes","Flower"
23.5952738790831,"Yes","Flower"
29.1974941917575,"Yes","Flower"
21.3144369716556,"Yes","Flower"
53.0972656280087,"Yes","Flower"
2.89853623148606,"Yes","Flower"
7.97692751918007,"Yes","Flower"
25.657625738081,"Yes","Flower"
6.67607308438901,"Yes","Flower"
27.7435927265728,"Yes","Flower"
39.3383802936233,"Yes","Flower"
37.0058484915985,"Yes","Flower"
50.9295132006998,"Yes","Flower"
56.5419375254836,"Yes","Flower"
39.688770097696,"Yes","Flower"
19.8993024688908,"Yes","Flower"
3.94429118832169,"Yes","Flower"
34.0115598918454,"Yes","Flower"
12.1350215278123,"Yes","Flower"
38.8338698140698,"Yes","Flower"
23.907180766523,"Yes","Flower"
15.247335863197,"Yes","Flower"
43.1678498081247,"Yes","Flower"
1.23189361429082,"Yes","Flower"
17.9769459390244,"Yes","Flower"
27.0618430176273,"Yes","Flower"
10.615508052619,"Yes","Flower"
2.0184405404699,"Yes","Flower"
28.5280426960073,"Yes","Flower"
32.8865383705511,"Yes","Flower"
90.9620286148191,"Yes","Flower"
13.3949125402228,"Yes","Flower"
35.1993048069547,"Yes","Flower"
17.5063960106079,"Yes","Flower"
45.672139895141,"Yes","Flower"
7.56601439625739,"Yes","Flower"
20.4957846781007,"Yes","Flower"
40.2569886234915,"Yes","Flower"
35.747744123013,"Yes","Flower"
14.7073252176492,"Yes","Flower"
16.00524747822,"Yes","Flower"
31.0261749576482,"Yes","Flower"
3.72930255190563,"Yes","Flower"
27.240740178921,"Yes","Flower"
38.7285211181873,"Yes","Flower"
28.7889601850297,"Yes","Flower"
5.02919740673542,"Yes","Flower"
34.6658849450662,"Yes","Flower"
33.8627549622222,"Yes","Flower"
39.9488214050998,"Yes","Flower"
21.8450364346067,"Yes","Flower"
55.7660255333537,"Yes","Flower"
21.0020399235741,"Yes","Flower"
6.09915993330469,"Yes","Flower"
19.5728352513879,"Yes","Flower"
33.7115901521572,"Yes","Flower"
33.2969146768886,"Yes","Flower"
16.7406119661994,"Yes","Flower"
8.26541754400638,"Yes","Flower"
27.4270108130465,"Yes","Flower"
22.2103861104599,"Yes","Flower"
48.753765515446,"Yes","Flower"
38.8155285453896,"Yes","Flower"
26.1157550059824,"Yes","Flower"
53.3578369142561,"Yes","Flower"
41.6603744547458,"Yes","Flower"
21.8444948822365,"Yes","Flower"
22.1117075870195,"Yes","Flower"
3.28398700452814,"Yes","Flower"
52.9443093020166,"Yes","Flower"
40.4335783090321,"Yes","Flower"
56.0058469576268,"Yes","Flower"
6.494326512401,"Yes","Flower"
32.9534705835369,"Yes","Flower"
15.7591372562669,"Yes","Flower"
32.1601262657068,"Yes","Flower"
30.8899158043495,"Yes","Flower"
32.8533143280779,"Yes","Flower"
37.6956743944277,"Yes","Flower"
35.7086051478022,"Yes","Flower"
27.3029755231764,"Yes","Flower"
29.5364780264433,"Yes","Flower"
32.1440616688626,"Yes","Flower"
30.316648235447,"Yes","Flower"
33.0072675865808,"Yes","Flower"
44.1181517578537,"Yes","Flower"
26.7837284597717,"Yes","Flower"
38.7415594700792,"Yes","Flower"
30.0048005785693,"Yes","Flower"
29.149164963594,"Yes","Flower"
17.1930276840715,"Yes","Flower"
27.8801962728313,"Yes","Flower"
26.4449057247098,"Yes","Flower"
16.8406721651788,"Yes","Flower"
48.099703420091,"Yes","Flower"
28.9109611795949,"Yes","Flower"
16.7039028283773,"Yes","Flower"
19.7288673847875,"Yes","Flower"
47.9363656392694,"Yes","Flower"
37.2551250309514,"Yes","Flower"
38.2276687726029,"Yes","Flower"
43.9998025756868,"Yes","Flower"
44.5332978951323,"Yes","Flower"
23.1171335150338,"Yes","Flower"
7.34485031417222,"Yes","Flower"
9.36248352027465,"Yes","Flower"
19.789641994297,"Yes","Flower"
17.8537605811015,"Yes","Flower"
29.6976347626964,"Yes","Flower"
28.4677671438168,"Yes","Flower"
22.3456060336896,"Yes","Flower"
12.7328533286476,"Yes","Flower"
25.4237454528723,"Yes","Flower"
39.7518033167647,"Yes","Flower"
33.2919991761792,"Yes","Flower"
23.6218362897208,"Yes","Flower"
34.6449545719222,"Yes","Flower"
38.1033515368956,"Yes","Flower"
24.9955200863594,"Yes","Flower"
21.525840016558,"Yes","Flower"
34.2961889086618,"Yes","Flower"
22.6419355933697,"Yes","Flower"
43.2669499361122,"Yes","Flower"
30.6705518897806,"Yes","Flower"
12.7141573744696,"Yes","Flower"
16.0831081230925,"Yes","Flower"
58.0430252349239,"Yes","Flower"
31.3755948651894,"Yes","Flower"
37.9577549442292,"Yes","Flower"
36.598174817059,"Yes","Flower"
35.3162248455989,"Yes","Flower"
19.2736921072399,"Yes","Flower"
40.8588556681386,"Yes","Flower"
49.6871182065632,"Yes","Flower"
43.8633907308664,"Yes","Flower"
33.6912100052324,"Yes","Flower"
34.6368915997641,"Yes","Flower"
20.2216870922233,"Yes","Flower"
0.259522429611675,"Yes","Flower"
21.207714030575,"Yes","Flower"
30.0586775135739,"Yes","Flower"
40.8730344769079,"Yes","Flower"
35.2784930984079,"Yes","Flower"
62.9545210122976,"Yes","Flower"
13.3508694119282,"Yes","Flower"
23.0651576751515,"Yes","Flower"
29.4804275942763,"Yes","Flower"
20.6816908869042,"Yes","Flower"
45.7644912017075,"Yes","Flower"
34.4192285387868,"Yes","Flower"
33.202521355677,"Yes","Flower"
25.6370949729983,"Yes","Flower"
28.7466409643588,"Yes","Flower"
18.1263713330117,"Yes","Flower"
53.347343909658,"Yes","Flower"
52.3166674463581,"Yes","Flower"
43.7337218287832,"Yes","Flower"
25.9970668709224,"Yes","Flower"
44.118944278213,"Yes","Flower"
24.0651082432355,"Yes","Flower"
60.0561839698691,"Yes","Flower"
17.4265591339685,"Yes","Flower"
22.3066824243148,"Yes","Flower"
62.0492474610767,"Yes","Flower"
27.2265527064876,"Yes","Flower"
22.8273639395808,"Yes","Flower"
35.4028194839842,"Yes","Flower"
41.1317270393682,"Yes","Flower"
30.9587991467959,"Yes","Flower"
37.7733976816636,"Yes","Flower"
45.7852304225751,"Yes","Flower"
27.3246593971638,"Yes","Flower"
24.2821252288206,"Yes","Flower"
50.7337316495195,"Yes","Flower"
6.87618077146795,"Yes","Flower"
7.84952937419637,"No","Flower"
15.4434197918807,"No","Flower"
16.7718112816995,"No","Flower"
38.8745653112658,"No","Flower"
15.2448306121963,"No","Flower"
17.9591481879355,"No","Flower"
48.1328069129442,"No","Flower"
47.3345019275737,"No","Flower"
6.86795983389093,"No","Flower"
9.49404931452066,"No","Flower"
5.10057259154826,"No","Flower"
40.3547634261853,"No","Flower"
24.8916209177987,"No","Flower"
39.9827871263227,"No","Flower"
6.3734734400977,"No","Flower"
28.9224041498747,"No","Flower"
49.3633357836274,"No","Flower"
40.7289926948229,"No","Flower"
23.8439852665296,"No","Flower"
31.4351940083076,"No","Flower"
26.0816513240784,"No","Flower"
33.2054977207978,"No","Flower"
32.425556248632,"No","Flower"
2.28809007520293,"No","Flower"
15.7936375655412,"No","Flower"
12.8745038064366,"No","Flower"
32.2461156813937,"No","Flower"
20.056215547493,"No","Flower"
42.9781566095199,"No","Flower"
42.5683954637138,"No","Flower"
25.6893259367666,"No","Flower"
27.3960172746687,"No","Flower"
46.2179178545479,"No","Flower"
6.48659046784394,"No","Flower"
13.6054433151755,"No","Flower"
41.3038258378702,"No","Flower"
16.1150962871223,"No","Flower"
37.5580557712652,"No","Flower"
25.9965518873655,"No","Flower"
20.7521808009375,"No","Flower"
48.5101380503546,"No","Flower"
36.1253316700453,"No","Flower"
43.3127370501485,"No","Flower"
10.9227645971654,"No","Flower"
23.8154791437647,"No","Flower"
39.5152630864057,"No","Flower"
4.81188919152493,"No","Flower"
30.761131671964,"No","Flower"
41.0576458153604,"No","Flower"
15.9360487989986,"No","Flower"
10.9507812977802,"No","Flower"
38.0035246385538,"No","Flower"
35.2568730596793,"No","Flower"
27.4712421943844,"No","Flower"
30.6142383386424,"No","Flower"
26.7306229434172,"No","Flower"
15.6575871822806,"No","Flower"
22.7522302755465,"No","Flower"
64.3946996426465,"No","Flower"
50.2131295604214,"No","Flower"
60.780466237965,"No","Flower"
0.156359810263197,"No","Flower"
20.3180489175082,"No","Flower"
24.9728327696669,"No","Flower"
37.6635900376457,"No","Flower"
52.5361087232671,"No","Flower"
32.2308510356018,"No","Flower"
33.7096482694358,"No","Flower"
29.9101831127768,"No","Flower"
27.3215857177315,"No","Flower"
23.1786993886831,"No","Flower"
19.9386444731948,"No","Flower"
36.3885197257237,"No","Flower"
18.6636351851854,"No","Flower"
44.4629412415665,"No","Flower"
44.058054074685,"No","Flower"
20.2518772648975,"No","Flower"
18.3677287728085,"No","Flower"
26.3306197817791,"No","Flower"
13.1774160541519,"No","Flower"
32.5521929093764,"No","Flower"
34.342446500407,"No","Flower"
20.097768678253,"No","Flower"
38.3911403818559,"No","Flower"
10.2637949326502,"No","Flower"
15.5462224060447,"No","Flower"
40.1736095464602,"No","Flower"
17.4800443177573,"No","Flower"
41.6889559084077,"No","Flower"
20.3705802928983,"No","Flower"
41.7143062218536,"No","Flower"
21.9613231674719,"No","Flower"
10.9980816134162,"No","Flower"
31.1564800797073,"No","Flower"
34.7408230457341,"No","Flower"
27.3853174649584,"No","Flower"
22.6058734755961,"No","Flower"
14.505703285569,"No","Flower"
28.2874358656323,"No","Flower"
22.1095947583699,"No","Flower"
4.36516363272101,"No","Flower"
26.509353519483,"No","Flower"
36.7369087413434,"No","Flower"
32.5565457499501,"No","Flower"
32.8177757433371,"No","Flower"
25.9790924317933,"No","Flower"
41.8144129965665,"No","Flower"
23.347470120576,"No","Flower"
49.0139570513014,"No","Flower"
31.0545710539843,"No","Flower"
27.2668373448878,"No","Flower"
17.8278400568013,"No","Flower"
37.7490397396358,"No","Flower"
2.18162637123598,"No","Flower"
26.6809570925817,"No","Flower"
39.3609045668957,"No","Flower"
36.1944522415233,"No","Flower"
25.6194824791943,"No","Flower"
27.9816037547418,"No","Flower"
29.5320623532402,"No","Flower"
27.0856719242982,"No","Flower"
15.8903510658895,"No","Flower"
23.3318889189368,"No","Flower"
51.9925620062331,"No","Flower"
11.0113098864782,"No","Flower"
46.08972564599,"No","Flower"
16.137703516088,"No","Flower"
29.8913912165043,"No","Flower"
68.5390695058929,"No","Flower"
47.226411235944,"No","Flower"
11.3340964361454,"No","Flower"
40.5959929676599,"No","Flower"
23.1774423086017,"No","Flower"
